Iteration	Posterior	Likelihood	Prior	sigma2
38830	-64.41814	-68.98066	4.562516	0.00347859
38840	-64.33316	-68.86856	4.535404	0.003574192
38850	-64.37446	-68.92602	4.551563	0.0035169
38860	-64.36886	-68.85639	4.487539	0.003749432
38870	-64.38782	-68.94309	4.555272	0.00350388
38880	-64.82101	-69.23926	4.418245	0.004018459
38890	-65.53771	-70.20692	4.669208	0.003126566
38900	-64.43877	-69.00558	4.56681	0.003463684
38910	-65.49408	-70.16064	4.666559	0.003134859
38920	-64.66116	-69.26063	4.599471	0.003352385
38930	-64.94056	-69.34725	4.406689	0.004065165
38940	-65.45816	-69.82414	4.365986	0.00423404
38950	-64.55719	-69.14346	4.586267	0.003396944
38960	-65.25237	-69.63319	4.380817	0.00417171
38970	-64.61559	-69.20958	4.593981	0.00337084
38980	-64.3298	-68.83417	4.504362	0.00368688
38990	-64.38194	-68.93563	4.553689	0.003509431
39000	-64.86219	-69.27631	4.414128	0.004035034
39010	-64.86219	-69.27631	4.414128	0.004035034
39020	-64.32397	-68.85259	4.528626	0.003598501
39030	-64.80449	-69.41912	4.614637	0.003301925
39040	-65.41698	-69.78583	4.368845	0.004221956
39050	-64.438	-68.90831	4.470306	0.003814603
39060	-66.27729	-70.59411	4.316816	0.004447433
39070	-65.57443	-69.9326	4.358169	0.004267268
39080	-64.38463	-68.93906	4.554424	0.003506853
39090	-65.13398	-69.52404	4.390064	0.004133311
39100	-66.34409	-71.05536	4.711273	0.002997773
39110	-64.36902	-68.85651	4.487485	0.003749632
39120	-64.42016	-68.98312	4.562955	0.003477062
39130	-64.36341	-68.85272	4.489311	0.003742793
39140	-65.02958	-69.66393	4.634347	0.003237483
39150	-64.43602	-68.90673	4.470717	0.003813038
39160	-64.34123	-68.88082	4.539589	0.003559264
39170	-65.07645	-69.47124	4.39479	0.004113826
39180	-64.64203	-69.08045	4.438422	0.00393819
39190	-64.88543	-69.2973	4.411871	0.004044153
39200	-65.17882	-69.82447	4.645653	0.003201087
39210	-64.34409	-68.88497	4.540882	0.003554665
39220	-64.66334	-69.09911	4.435774	0.003948632
39230	-65.46034	-69.82618	4.365836	0.004234675
39240	-64.44952	-68.91751	4.46799	0.003823449
39250	-64.36851	-68.85616	4.487648	0.003749023
39260	-64.36851	-68.85616	4.487648	0.003749023
39270	-64.40967	-68.88619	4.476528	0.003790943
39280	-64.3324	-68.8351	4.502699	0.003693018
39290	-65.11886	-69.7601	4.641243	0.003215232
39300	-64.59331	-69.18444	4.591138	0.003380438
39310	-64.68419	-69.11745	4.433259	0.003958576
39320	-64.33217	-68.86698	4.534811	0.003576311
39330	-65.44632	-69.81312	4.366803	0.004230583
39340	-64.50209	-69.08013	4.578038	0.003425012
39350	-64.31974	-68.835	4.515258	0.003646929
39360	-64.38229	-68.93608	4.553786	0.00350909
39370	-65.06122	-69.69806	4.636839	0.003229423
39380	-64.32015	-68.83443	4.514281	0.003650491
39390	-64.45677	-68.92335	4.466583	0.003828831
39400	-64.33813	-68.87622	4.538092	0.003564596
39410	-65.80825	-70.49287	4.684622	0.003078742
39420	-66.1996	-70.9041	4.704498	0.003018152
39430	-64.48904	-69.06495	4.57591	0.00343231
39440	-64.48904	-69.06495	4.57591	0.00343231
39450	-64.48945	-68.9501	4.460651	0.003851614
39460	-65.20155	-69.58626	4.384713	0.004155487
39470	-64.53447	-69.11747	4.583005	0.003408041
39480	-64.39015	-68.87155	4.481394	0.003772543
39490	-65.75092	-70.09785	4.346931	0.004315493
39500	-64.34023	-68.83871	4.49848	0.003708631
39510	-64.33253	-68.83515	4.502617	0.003693321
39520	-64.31955	-68.84148	4.521931	0.003622674
39530	-64.33757	-68.83738	4.49981	0.003703701
39540	-64.90838	-69.31806	4.409686	0.004053
39550	-64.47881	-68.94132	4.462516	0.003844436
39560	-64.76187	-69.18633	4.424454	0.003993583
39570	-65.22212	-69.60525	4.383124	0.004162098
39580	-64.32663	-68.85763	4.530992	0.003589995
39590	-65.20349	-69.58806	4.384562	0.004156114
39600	-65.66578	-70.34249	4.676708	0.003103205
39610	-65.15354	-69.54204	4.388494	0.004139807
39620	-64.92796	-69.55388	4.625923	0.00326487
39630	-64.35982	-68.90676	4.546935	0.003533213
39640	-64.32909	-68.83395	4.504852	0.003685075
39650	-64.47561	-69.04924	4.573632	0.003440138
39660	-64.47533	-68.93847	4.463139	0.003842042
39670	-65.25392	-69.90488	4.650955	0.003184158
39680	-64.51167	-68.9686	4.456934	0.003865956
39690	-64.38466	-68.93909	4.554431	0.003506827
39700	-64.85848	-69.27297	4.414493	0.004033563
39710	-64.34513	-68.84136	4.496236	0.003716962
39720	-66.47535	-71.19256	4.717209	0.002980033
39730	-65.64837	-70.00174	4.353376	0.00428777
39740	-64.65285	-69.08992	4.437067	0.003943529
39750	-66.13409	-70.83543	4.701336	0.003027712
39760	-64.39065	-68.94665	4.556008	0.003501302
39770	-64.60386	-69.04725	4.443386	0.003918688
39780	-65.40732	-69.77684	4.369523	0.004219092
39790	-64.35916	-68.84993	4.49077	0.003737336
39800	-64.39848	-68.87773	4.479246	0.003780655
39810	-64.80948	-69.22891	4.419426	0.004013712
39820	-64.74296	-69.35141	4.608456	0.003322399
39830	-64.63252	-69.22859	4.596068	0.003363812
39840	-64.3333	-68.86878	4.535482	0.003573911
39850	-64.78118	-69.39353	4.612346	0.003309499
39860	-64.35715	-68.84864	4.491486	0.003734662
39870	-64.85304	-69.26807	4.415029	0.0040314
39880	-64.66306	-69.26276	4.599692	0.003351643
39890	-64.32096	-68.84588	4.524927	0.003611836
39900	-64.32196	-68.83331	4.511354	0.003661192
39910	-64.56838	-69.15619	4.587813	0.003391694
39920	-66.42869	-71.14382	4.715122	0.002986259
39930	-65.83227	-70.17424	4.341973	0.004336945
39940	-64.55742	-69.14371	4.586298	0.003396838
39950	-64.90508	-69.52901	4.623928	0.003271391
39960	-64.33039	-68.86409	4.533695	0.003580304
39970	-64.33187	-68.8665	4.534632	0.003576953
39980	-64.95766	-69.58612	4.628456	0.003256612
39990	-64.67083	-69.10569	4.434862	0.003952233
40000	-65.31208	-69.96699	4.65491	0.00317159
40010	-64.59949	-69.04346	4.443975	0.00391638
40020	-64.36114	-68.85122	4.49008	0.003739914
40030	-65.04468	-69.44215	4.397474	0.004102799
40040	-64.93414	-69.34142	4.407281	0.00406276
40050	-64.34298	-68.84017	4.497191	0.003713414
40060	-64.40623	-68.88357	4.477345	0.003787847
40070	-64.41718	-68.89197	4.474795	0.003797519
40080	-64.39865	-68.87786	4.479202	0.00378082
40090	-64.39561	-68.87558	4.479973	0.003777908
40100	-64.32357	-68.8518	4.528227	0.003599935
40110	-64.48555	-68.94687	4.461328	0.003849004
40120	-64.97799	-69.38129	4.403296	0.004078979
40130	-64.5459	-68.99749	4.451596	0.003886649
40140	-64.99572	-69.62734	4.631614	0.003246342
40150	-64.90896	-69.31859	4.409631	0.004053222
40160	-66.02216	-70.71795	4.695788	0.003044554
40170	-64.32163	-68.84755	4.525922	0.003608242
40180	-64.81687	-69.4327	4.615832	0.003297984
40190	-64.75707	-69.18205	4.424975	0.003991502
40200	-65.19139	-69.83795	4.646557	0.003198194
40210	-64.35617	-68.84801	4.491844	0.003733325
40220	-64.32099	-68.83374	4.512751	0.003656081
40230	-64.54534	-68.99702	4.45168	0.003886323
40240	-64.38346	-68.86667	4.483213	0.003765686
40250	-64.52866	-68.98289	4.45423	0.003876425
40260	-64.95718	-69.58559	4.628415	0.003256744
40270	-64.46287	-68.9283	4.465426	0.003833265
40280	-66.27066	-70.97852	4.707863	0.003008013
40290	-65.39609	-70.05651	4.660415	0.003154178
40300	-65.46692	-69.83231	4.365384	0.00423659
40310	-64.45487	-69.02478	4.569906	0.003452977
40320	-64.9725	-69.6022	4.629698	0.003252568
40330	-64.32044	-68.84446	4.524023	0.003615101
40340	-65.02908	-69.66339	4.634307	0.003237613
40350	-64.57134	-69.01922	4.447879	0.00390112
40360	-64.56829	-69.15609	4.587801	0.003391736
40370	-65.16231	-69.80676	4.644455	0.003204923
40380	-65.12306	-69.51401	4.390949	0.004129657
40390	-64.46352	-69.03502	4.571494	0.0034475
40400	-64.4516	-69.02089	4.569293	0.003455095
40410	-64.36701	-68.85514	4.488129	0.00374722
40420	-64.3326	-68.83518	4.502574	0.003693479
40430	-64.44333	-68.91255	4.469222	0.003818741
40440	-64.49505	-68.95475	4.459692	0.003855307
40450	-64.64349	-69.08173	4.438237	0.003938916
40460	-64.42096	-68.89491	4.473946	0.003800743
40470	-64.32481	-68.85425	4.529434	0.003595595
40480	-64.32149	-68.83348	4.511997	0.003658839
40490	-64.34661	-68.84221	4.495597	0.003719338
40500	-64.38696	-68.86921	4.482251	0.003769311
40510	-65.217	-69.60052	4.383518	0.004160458
40520	-64.46587	-68.93074	4.464867	0.003835407
40530	-64.76019	-69.18483	4.424636	0.003992856
40540	-65.83215	-70.17413	4.34198	0.004336913
40550	-64.42647	-68.89921	4.47274	0.003805333
40560	-64.4575	-68.92394	4.466444	0.003829366
40570	-64.68443	-69.28656	4.60213	0.003343481
40580	-64.94674	-69.35287	4.406122	0.00406747
40590	-64.50312	-68.96146	4.458337	0.003860535
40600	-64.34494	-68.88619	4.541252	0.003553351
40610	-64.57194	-69.01973	4.447794	0.003901452
40620	-64.62695	-69.0673	4.440347	0.003930614
40630	-65.08806	-69.72697	4.638912	0.003222738
40640	-64.33444	-68.83594	4.501501	0.003697444
40650	-64.61243	-69.20601	4.593584	0.003372179
40660	-66.774	-71.50403	4.730031	0.002942065
40670	-64.33515	-68.83626	4.501101	0.003698924
40680	-64.33186	-68.83489	4.50303	0.003691797
40690	-64.33736	-68.87506	4.537701	0.003565991
40700	-64.50076	-68.95949	4.458731	0.003859016
40710	-64.61402	-69.05606	4.442035	0.003923987
40720	-67.0794	-71.35685	4.277456	0.004625972
40730	-64.40167	-68.88012	4.478454	0.003783651
40740	-66.33768	-70.65129	4.313619	0.004461676
40750	-64.32206	-68.83328	4.51122	0.003661683
40760	-64.45085	-68.91858	4.467729	0.003824448
40770	-64.5019	-68.96044	4.458541	0.00385975
40780	-66.12155	-70.44683	4.325282	0.00440994
40790	-64.70069	-69.13201	4.431318	0.003966264
40800	-66.26557	-70.58301	4.317442	0.00444465
40810	-64.32223	-68.84895	4.526713	0.00360539
40820	-64.57488	-69.16357	4.588696	0.003388702
40830	-64.69477	-69.29806	4.603284	0.003339626
40840	-64.32273	-68.85004	4.527309	0.003603242
40850	-64.35768	-68.90387	4.546191	0.003535845
40860	-64.31943	-68.84093	4.521503	0.003624222
40870	-64.56589	-69.01455	4.448659	0.00389808
40880	-64.75419	-69.17948	4.42529	0.003990248
40890	-64.69006	-69.12262	4.432564	0.003961325
40900	-64.36025	-68.85064	4.490388	0.003738765
40910	-64.94467	-69.35098	4.406312	0.004066698
40920	-64.3289	-68.86159	4.532687	0.003583916
40930	-64.34484	-68.8412	4.496363	0.003716493
40940	-64.42274	-68.98625	4.563509	0.003475137
40950	-65.35726	-70.01516	4.657899	0.003162124
40960	-65.22313	-69.60617	4.383046	0.00416242
40970	-64.32323	-68.85109	4.52786	0.003601256
40980	-64.36823	-68.91791	4.549679	0.003523531
40990	-64.48107	-69.05564	4.57457	0.003436911
41000	-64.35991	-68.85042	4.490507	0.003738319
41010	-64.44579	-68.91452	4.468728	0.003820627
41020	-64.45866	-68.92488	4.466222	0.003830216
41030	-64.33348	-68.86907	4.535591	0.003573523
41040	-64.38377	-68.8669	4.483127	0.003766011
41050	-64.35459	-68.84702	4.492427	0.003731149
41060	-64.75562	-69.36539	4.609764	0.003318056
41070	-64.47286	-68.93644	4.463585	0.003840328
41080	-64.68715	-69.12006	4.432908	0.003959964
41090	-64.53407	-68.98747	4.453392	0.003879674
41100	-64.33712	-68.8747	4.537578	0.00356643
41110	-64.45655	-68.92317	4.466625	0.00382867
41120	-64.32215	-68.83326	4.511104	0.00366211
41130	-64.88896	-69.30049	4.411532	0.004045524
41140	-66.15627	-70.47964	4.323365	0.004418399
41150	-65.51671	-70.18465	4.667939	0.003130535
41160	-64.36719	-68.91655	4.549355	0.003524672
41170	-66.05563	-70.3846	4.328968	0.004393716
41180	-65.82965	-70.17178	4.34213	0.004336262
41190	-64.55461	-69.14052	4.585904	0.003398175
41200	-64.36016	-68.90721	4.547051	0.003532805
41210	-68.20118	-72.4316	4.230419	0.004848766
41220	-65.31158	-69.68798	4.376403	0.004190165
41230	-64.59811	-69.18987	4.591761	0.003378333
41240	-64.439	-68.9091	4.470101	0.003815386
41250	-65.38729	-70.04714	4.659849	0.003155964
41260	-64.46912	-68.93339	4.464266	0.003837713
41270	-64.74029	-69.34846	4.608177	0.003323325
41280	-64.54898	-69.13408	4.585107	0.003400887
41290	-64.33904	-68.87758	4.538544	0.003562988
41300	-66.04624	-70.74324	4.696997	0.003040876
41310	-64.43136	-68.90305	4.471693	0.003809317
41320	-65.2059	-69.85349	4.647591	0.003194887
41330	-64.48599	-69.0614	4.575401	0.003434054
41340	-64.446	-69.01422	4.568225	0.003458788
41350	-64.51578	-68.97205	4.45627	0.003868525
41360	-65.68538	-70.3632	4.677822	0.003099749
41370	-64.33323	-68.83543	4.502203	0.00369485
41380	-64.7743	-69.19742	4.423118	0.003998923
41390	-64.82237	-69.43873	4.616357	0.003296251
41400	-64.32066	-68.83395	4.513292	0.003654106
41410	-64.32361	-68.83305	4.509445	0.00366819
41420	-64.89756	-69.30827	4.41071	0.00404885
41430	-64.82157	-69.43785	4.616281	0.003296503
41440	-66.32062	-70.63514	4.314517	0.004457669
41450	-65.30314	-69.95745	4.65431	0.003173494
41460	-64.36902	-68.85651	4.487486	0.003749628
41470	-65.08153	-69.71994	4.638411	0.003224352
41480	-64.61704	-69.21121	4.594162	0.003370229
41490	-64.39817	-68.87749	4.479324	0.003780359
41500	-64.35908	-68.84988	4.490796	0.003737238
41510	-64.621	-69.21565	4.594654	0.003368574
41520	-64.56356	-69.01255	4.448996	0.003896766
41530	-64.52626	-69.10805	4.581785	0.003412203
41540	-64.52964	-69.11193	4.58229	0.003410481
41550	-66.37588	-70.6875	4.311619	0.004470608
41560	-65.85855	-70.19895	4.340398	0.00434378
41570	-64.76148	-69.18598	4.424497	0.003993412
41580	-66.29792	-70.61364	4.315719	0.004452316
41590	-65.11219	-69.75293	4.640743	0.003216843
41600	-64.34629	-68.88812	4.541828	0.003551304
41610	-64.55087	-69.13625	4.585377	0.003399969
41620	-64.34382	-68.84063	4.496812	0.003714821
41630	-64.33615	-68.83671	4.500558	0.003700935
41640	-64.39081	-68.87203	4.481221	0.003773194
41650	-64.35775	-68.84902	4.491271	0.003735465
41660	-64.40559	-68.88309	4.477497	0.003787271
41670	-64.49171	-68.95197	4.460263	0.003853109
41680	-65.54646	-69.90648	4.360017	0.00425939
41690	-64.32773	-68.83357	4.505843	0.003681426
41700	-64.45999	-68.92596	4.46597	0.003831181
41710	-64.4475	-69.01602	4.568514	0.003457786
41720	-64.33049	-68.86425	4.533757	0.003580082
41730	-64.34497	-68.84128	4.496304	0.003716712
41740	-64.32834	-68.86063	4.532288	0.003585345
41750	-64.45925	-69.02997	4.570717	0.00345018
41760	-65.32598	-69.98181	4.655837	0.003168652
41770	-64.41641	-68.89138	4.474968	0.003796861
41780	-64.3386	-68.83788	4.499285	0.003705646
41790	-64.99881	-69.63067	4.631866	0.003245525
41800	-64.33942	-68.8383	4.498875	0.003707169
41810	-65.18211	-69.56835	4.386232	0.004149182
41820	-64.32886	-68.86152	4.532658	0.003584019
41830	-64.96917	-69.59859	4.629421	0.00325347
41840	-65.14821	-69.53713	4.38892	0.004138042
41850	-64.57429	-69.1629	4.588616	0.003388972
41860	-64.39746	-68.87697	4.479502	0.003779686
41870	-64.60275	-69.1951	4.592356	0.003376322
41880	-64.65104	-69.08833	4.437292	0.003942643
41890	-65.16115	-69.80552	4.64437	0.003205194
41900	-64.56107	-69.01042	4.449357	0.003895361
41910	-64.42376	-68.98749	4.563728	0.003474376
41920	-64.36187	-68.8517	4.489829	0.003740854
41930	-65.75119	-70.43269	4.681502	0.003088361
41940	-64.50668	-69.08545	4.578769	0.00342251
41950	-64.34311	-68.84024	4.497135	0.003713624
41960	-64.36671	-68.85494	4.488224	0.003746862
41970	-64.36671	-68.85494	4.488224	0.003746862
41980	-64.36235	-68.85201	4.489669	0.003741452
41990	-64.50136	-68.95999	4.458631	0.0038594
42000	-64.50136	-68.95999	4.458631	0.0038594
42010	-64.93049	-69.33811	4.407618	0.004061387
42020	-64.79681	-69.4107	4.613889	0.003304398
42030	-64.67367	-69.10819	4.434519	0.003953591
42040	-64.34647	-68.88837	4.541901	0.003551046
42050	-65.60963	-70.2831	4.673468	0.003113275
42060	-65.72097	-70.06976	4.348791	0.004307477
42070	-65.13952	-69.52914	4.389618	0.004135157
42080	-64.60966	-69.2029	4.593235	0.003373354
42090	-65.68502	-70.03606	4.351047	0.00429777
42100	-64.51402	-68.97058	4.456552	0.003867433
42110	-65.066	-69.46167	4.395666	0.004110222
42120	-64.68906	-69.29171	4.602649	0.003341747
42130	-64.38519	-68.86792	4.482734	0.003767488
42140	-64.548	-68.99928	4.451281	0.003887873
42150	-65.02027	-69.65387	4.633602	0.003239895
42160	-64.33375	-68.83565	4.501899	0.003695972
42170	-64.45484	-68.92179	4.466953	0.003827416
42180	-65.10519	-69.4976	4.392409	0.004123633
42190	-65.49558	-69.85901	4.363431	0.004244873
42200	-65.1639	-69.55157	4.387669	0.004143221
42210	-65.98651	-70.68049	4.693981	0.003050062
42220	-65.16886	-69.81379	4.644932	0.003203396
42230	-64.41626	-68.89126	4.475003	0.003796728
42240	-64.32351	-68.85167	4.528159	0.003600182
42250	-64.9681	-69.59743	4.629331	0.003253762
42260	-64.59468	-69.186	4.591317	0.003379832
42270	-64.57673	-69.02385	4.447115	0.003904101
42280	-64.57673	-69.02385	4.447115	0.003904101
42290	-65.20812	-69.85587	4.647749	0.003194383
42300	-65.24902	-69.63009	4.381071	0.00417065
42310	-64.35187	-68.89592	4.544058	0.003543392
42320	-65.38491	-70.0446	4.659695	0.003156449
42330	-64.32257	-68.83316	4.510596	0.00366397
42340	-64.84473	-69.26059	4.415854	0.004028077
42350	-64.42885	-68.99365	4.564797	0.003470663
42360	-64.32078	-68.84542	4.524641	0.003612869
42370	-64.92454	-69.55017	4.625627	0.003265836
42380	-64.4705	-69.04324	4.572738	0.003443213
42390	-65.73319	-70.41369	4.680505	0.003091445
42400	-64.42036	-68.89444	4.474082	0.003800229
42410	-64.421	-68.98414	4.563137	0.003476431
42420	-64.59321	-69.03804	4.444829	0.003913038
42430	-64.77309	-69.19634	4.423247	0.003998406
42440	-64.32629	-68.83327	4.506978	0.003677248
42450	-64.42609	-68.99032	4.564221	0.003472664
42460	-64.4349	-69.00094	4.566036	0.003466368
42470	-64.35555	-68.90098	4.545429	0.00353854
42480	-64.87013	-69.49093	4.620801	0.003281637
42490	-64.56885	-69.01708	4.448235	0.003899732
42500	-65.73255	-70.08062	4.348069	0.004310585
42510	-64.34669	-68.84225	4.495566	0.003719455
42520	-64.78821	-69.40125	4.613043	0.003307193
42530	-64.45597	-69.02608	4.570111	0.003452271
42540	-64.70053	-69.30445	4.60392	0.003337505
42550	-64.64335	-69.24073	4.597373	0.003359425
42560	-67.53496	-71.79242	4.257461	0.0047194
42570	-64.32643	-68.83329	4.506859	0.003677685
42580	-65.32344	-69.97911	4.655668	0.003169185
42590	-65.56649	-69.92518	4.358692	0.004265037
42600	-64.52272	-68.97788	4.455162	0.003872812
42610	-64.35224	-68.89644	4.544201	0.003542888
42620	-64.50954	-68.96682	4.457281	0.003864616
42630	-64.64008	-69.07874	4.438669	0.003937218
42640	-64.81856	-69.43456	4.615993	0.00329745
42650	-64.32548	-68.83314	4.507669	0.00367471
42660	-64.32466	-68.85396	4.529298	0.003596084
42670	-65.09559	-69.73508	4.639486	0.003220886
42680	-64.60235	-69.19466	4.592305	0.003376493
42690	-64.50546	-69.08403	4.578574	0.003423175
42700	-64.90199	-69.52564	4.623655	0.003272283
42710	-64.46552	-68.93045	4.464932	0.003835159
42720	-66.01322	-70.3446	4.331374	0.004383158
42730	-64.56382	-69.01278	4.448958	0.003896915
42740	-66.36747	-70.67953	4.312057	0.004468647
42750	-64.50571	-68.96362	4.457909	0.00386219
42760	-64.45486	-69.02477	4.569905	0.003452981
42770	-65.33149	-69.98769	4.656203	0.003167493
42780	-64.9841	-69.61476	4.630659	0.003249443
42790	-64.36416	-68.85322	4.48906	0.003743732
42800	-64.77947	-69.39165	4.612176	0.003310064
42810	-64.3407	-68.88004	4.539342	0.003560143
42820	-65.39803	-70.05857	4.660539	0.003153787
42830	-64.42084	-68.89481	4.473973	0.00380064
42840	-65.25538	-69.63597	4.38059	0.004172659
42850	-64.37267	-68.9237	4.551034	0.003518761
42860	-64.32857	-68.83379	4.505225	0.003683702
42870	-64.52717	-68.98163	4.454463	0.003875521
42880	-64.85572	-69.27048	4.414765	0.004032466
42890	-65.70058	-70.37926	4.67868	0.003097091
42900	-64.84901	-69.46788	4.618862	0.003288006
42910	-64.55913	-69.00877	4.449639	0.003894261
42920	-66.24618	-70.56467	4.318481	0.004440034
42930	-64.49831	-69.07574	4.577429	0.003427097
42940	-65.09187	-69.48538	4.393507	0.004119106
42950	-66.71087	-71.43826	4.727393	0.002949837
42960	-64.42591	-68.9901	4.564183	0.003472797
42970	-64.90258	-69.31282	4.410233	0.00405078
42980	-64.37281	-68.92389	4.551077	0.003518611
42990	-64.31907	-68.83814	4.519066	0.003633065
43000	-64.40449	-68.88225	4.477764	0.00378626
43010	-64.59227	-69.18327	4.591003	0.003380895
43020	-64.72872	-69.15683	4.428113	0.003979
43030	-64.5069	-68.96461	4.457714	0.003862944
43040	-64.97295	-69.37669	4.403748	0.004077137
43050	-64.44248	-68.91187	4.469393	0.00381809
43060	-64.63057	-69.2264	4.595831	0.00336461
43070	-65.17513	-69.82052	4.645386	0.003201939
43080	-65.29021	-69.94365	4.653437	0.003176264
43090	-64.63181	-69.07153	4.439721	0.003933075
43100	-66.4346	-70.74318	4.308578	0.00448422
43110	-64.73748	-69.16462	4.427132	0.003982905
43120	-64.6232	-69.06404	4.440832	0.003928708
43130	-64.39772	-68.95551	4.55779	0.00349507
43140	-64.66654	-69.10193	4.435383	0.003950177
43150	-64.54083	-69.12477	4.583936	0.003404871
43160	-65.05386	-69.45055	4.396692	0.004106008
43170	-66.85542	-71.14326	4.287843	0.004578175
43180	-64.33024	-68.83431	4.504071	0.003687953
43190	-64.68168	-69.11523	4.433559	0.003957389
43200	-64.39361	-68.95038	4.556766	0.003498651
43210	-64.52426	-68.97918	4.45492	0.003873749
43220	-66.93698	-71.221	4.284013	0.00459574
43230	-64.43067	-68.90251	4.47184	0.003808759
43240	-64.98028	-69.61063	4.630344	0.003250468
43250	-65.30894	-69.96364	4.654699	0.003172258
43260	-66.51033	-70.81505	4.304714	0.004501582
43270	-65.68678	-70.03772	4.350936	0.004298248
43280	-64.32005	-68.83455	4.514502	0.003649686
43290	-64.32063	-68.83398	4.513351	0.00365389
43300	-65.43398	-69.80164	4.367658	0.004226967
43310	-64.35088	-68.84473	4.493853	0.00372583
43320	-64.32024	-68.84388	4.523642	0.003616478
43330	-64.83182	-69.24897	4.417149	0.004022863
43340	-64.98207	-69.61256	4.630492	0.003249988
43350	-64.7704	-69.19394	4.423535	0.003997256
43360	-64.45819	-68.9245	4.466312	0.003829871
43370	-64.35979	-68.85034	4.490547	0.00373817
43380	-64.32016	-68.84362	4.523467	0.003617113
43390	-64.77638	-69.38825	4.611867	0.003311085
43400	-64.33449	-68.83596	4.501473	0.00369755
43410	-64.34471	-68.84113	4.49642	0.00371628
43420	-64.59585	-69.04032	4.444469	0.003914447
43430	-64.34978	-68.84407	4.494289	0.003724206
43440	-67.45525	-72.2117	4.75645	0.002865356
43450	-64.89704	-69.52025	4.623217	0.003273717
43460	-64.32725	-68.85873	4.531475	0.003588261
43470	-64.88028	-69.502	4.62172	0.003278623
43480	-64.40589	-68.96564	4.559747	0.003488236
43490	-65.09507	-69.48831	4.393242	0.004120196
43500	-64.34654	-68.88847	4.541932	0.003550936
43510	-64.52477	-69.10633	4.58156	0.003412969
43520	-64.49412	-69.07087	4.576749	0.003429431
43530	-65.16353	-69.80808	4.644544	0.003204637
43540	-65.28635	-69.93953	4.653176	0.003177095
43550	-64.31919	-68.83958	4.520387	0.00362827
43560	-64.3368	-68.8742	4.537408	0.003567035
43570	-64.32036	-68.84425	4.523884	0.003615606
43580	-66.63898	-70.93727	4.29829	0.004530596
43590	-64.58371	-69.17359	4.589877	0.003384702
43600	-64.32281	-68.83313	4.510316	0.003664996
43610	-64.5432	-68.9952	4.452002	0.003885071
43620	-64.36341	-68.91155	4.54814	0.00352896
43630	-65.10198	-69.49465	4.392672	0.004122545
43640	-65.20301	-69.8504	4.647386	0.003195543
43650	-64.48249	-68.94435	4.461864	0.003846944
43660	-64.67249	-69.10716	4.434661	0.00395303
43670	-64.45954	-68.92559	4.466056	0.003830852
43680	-65.85773	-70.19818	4.340447	0.004343568
43690	-64.32145	-68.8335	4.512049	0.003658648
43700	-67.33471	-72.08673	4.752019	0.002878082
43710	-64.31909	-68.8385	4.51941	0.003631817
43720	-65.13162	-69.52187	4.390255	0.004132522
43730	-64.34722	-68.84256	4.495342	0.003720287
43740	-64.35101	-68.89473	4.543728	0.003544564
43750	-64.81676	-69.43258	4.615821	0.003298019
43760	-64.32168	-68.83341	4.511726	0.00365983
43770	-64.68918	-69.12185	4.432668	0.003960915
43780	-65.02698	-69.66111	4.634139	0.003238157
43790	-65.82256	-70.50795	4.685394	0.003076365
43800	-64.53645	-68.98948	4.453026	0.003881093
43810	-66.10797	-70.43401	4.326036	0.004406617
43820	-65.13683	-69.77941	4.642583	0.003210929
43830	-64.32297	-68.85056	4.527584	0.003602252
43840	-64.32133	-68.83355	4.512215	0.003658042
43850	-64.47132	-69.0442	4.572882	0.003442717
43860	-64.47835	-68.94094	4.462598	0.003844121
43870	-64.32176	-68.84787	4.526108	0.003607571
43880	-64.42653	-68.99085	4.564313	0.003472343
43890	-64.58401	-69.03011	4.446097	0.00390808
43900	-64.34274	-68.84004	4.497303	0.003712998
43910	-64.43828	-68.90853	4.47025	0.003814819
43920	-65.19567	-69.58084	4.385171	0.004153584
43930	-64.67748	-69.11154	4.43406	0.003955405
43940	-64.38016	-68.93335	4.553196	0.003511164
43950	-64.60752	-69.20048	4.592964	0.003374271
43960	-64.8725	-69.28562	4.413121	0.004039099
43970	-65.41403	-70.07559	4.661561	0.003150566
43980	-64.8378	-69.45562	4.617816	0.003291446
43990	-64.34557	-68.84161	4.496046	0.003717671
44000	-64.42448	-68.89765	4.473172	0.003803687
44010	-64.42806	-68.90045	4.472397	0.003806637
44020	-67.55624	-72.31633	4.760093	0.002854938
44030	-64.56621	-69.01483	4.448613	0.003898259
44040	-64.39387	-68.87429	4.480419	0.00377622
44050	-64.36999	-68.85717	4.487182	0.003750768
44060	-64.51915	-69.09986	4.580707	0.003415883
44070	-64.31907	-68.83774	4.518671	0.003634501
44080	-64.52131	-68.9767	4.455385	0.003871947
44090	-64.32928	-68.86223	4.53295	0.003582975
44100	-64.33381	-68.83567	4.501862	0.00369611
44110	-64.3199	-68.84279	4.522892	0.003619191
44120	-64.3199	-68.84279	4.522892	0.003619191
44130	-64.3199	-68.84279	4.522892	0.003619191
44140	-64.43158	-68.90323	4.471646	0.003809496
44150	-65.71133	-70.39061	4.679284	0.003095221
44160	-64.32974	-68.83415	4.504402	0.003686733
44170	-64.38399	-68.86705	4.483066	0.003766238
44180	-64.34777	-68.84288	4.49511	0.003721151
44190	-65.55413	-69.91364	4.359509	0.004261556
44200	-64.5486	-69.13366	4.585054	0.003401067
