Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
514	0	-64.43788	-68.90821	4.470331	0.003814509
515	1	-64.34144	-68.83934	4.497906	0.003710763
516	0	-64.79352	-69.21461	4.421084	0.004007063
517	1	-64.93032	-69.55644	4.626126	0.003264207
518	0	-68.99284	-73.19373	4.200887	0.004994093
519	1	-64.49344	-68.9534	4.459967	0.003854247
520	0	-64.32207	-68.83328	4.511211	0.003661716
521	1	-64.9267	-69.55252	4.625814	0.003265225
522	0	-64.33695	-68.83708	4.50013	0.003702517
523	1	-64.8619	-69.48194	4.620049	0.003284104
524	0	-64.75368	-69.17902	4.425346	0.003990024
525	1	-64.35684	-68.90274	4.545894	0.003536895
526	0	-64.3786	-68.86319	4.484593	0.003760491
527	1	-64.42547	-68.98956	4.56409	0.003473119
528	0	-64.99739	-69.62914	4.63175	0.0032459
529	1	-67.91964	-72.69235	4.772715	0.002819128
530	0	-64.43969	-69.00668	4.566992	0.003463054
531	1	-64.32146	-68.84715	4.525688	0.003609089
532	0	-64.58034	-69.02695	4.446609	0.003906077
533	1	-65.90879	-70.59876	4.689969	0.003062324
534	0	-64.96052	-69.36539	4.404868	0.004072575
535	1	-64.66134	-69.26083	4.599492	0.003352314
536	0	-64.33105	-68.83459	4.50354	0.003689912
537	1	-65.72664	-70.07508	4.348437	0.004309
538	0	-64.48245	-68.94432	4.461871	0.003846916
539	1	-64.34423	-68.88518	4.540945	0.003554443
540	0	-64.38648	-68.86886	4.482381	0.003768821
541	1	-65.76989	-70.11565	4.345764	0.004320536
542	0	-66.17802	-70.88149	4.703463	0.003021278
543	1	-65.82842	-70.51413	4.685709	0.003075396
544	0	-64.39609	-68.87594	4.479849	0.003778374
545	1	-66.58491	-70.88588	4.300969	0.004518471
546	0	-64.32171	-68.8334	4.51169	0.003659961
547	1	-64.4103	-68.97107	4.560765	0.003484685
548	0	-65.37168	-70.03052	4.658839	0.003159152
549	1	-65.28419	-69.93721	4.653029	0.003177563
550	0	-64.43431	-68.90538	4.471072	0.003811682
551	1	-64.40202	-68.88039	4.478366	0.003783981
552	0	-64.39947	-68.95768	4.558216	0.003493582
553	1	-64.57153	-69.15977	4.588242	0.00339024
554	0	-64.83022	-69.24753	4.417311	0.004022213
555	1	-64.32839	-68.83374	4.505353	0.003683229
556	0	-64.35468	-68.89979	4.545112	0.003539663
557	1	-64.96905	-69.37315	4.404098	0.00407571
558	0	-64.51473	-69.09476	4.580027	0.003418208
559	1	-64.49381	-68.95371	4.459904	0.003854492
560	0	-64.34199	-68.88193	4.53994	0.003558015
561	1	-64.45417	-68.92126	4.467082	0.003826922
562	0	-64.79604	-69.21686	4.420821	0.004008119
563	1	-65.25829	-69.63866	4.38037	0.004173576
564	0	-64.53131	-68.98513	4.453819	0.003878019
565	1	-66.33958	-70.6531	4.313518	0.004462122
566	0	-64.61141	-69.20486	4.593455	0.003372613
567	1	-65.49327	-69.85686	4.363587	0.00424421
568	0	-64.57554	-69.16432	4.588785	0.003388402
569	1	-65.99685	-70.69135	4.694507	0.003048458
570	0	-65.05042	-69.68642	4.635995	0.003232151
571	1	-64.91131	-69.53578	4.624475	0.003269602
572	0	-65.6131	-70.28677	4.67367	0.003112645
573	1	-64.31907	-68.83815	4.519072	0.003633043
574	0	-64.33602	-68.83665	4.500628	0.003700673
575	1	-64.34237	-68.88248	4.540113	0.0035574
576	0	-66.31158	-71.02135	4.709772	0.003002277
577	1	-65.01037	-69.41081	4.400435	0.004090667
578	0	-64.3583	-68.84937	4.491073	0.003736202
579	1	-64.7459	-69.35466	4.608761	0.003321384
580	0	-64.67662	-69.27786	4.601247	0.003346435
581	1	-66.60348	-70.90352	4.300046	0.004522645
582	0	-64.38946	-68.94516	4.555701	0.003502378
583	1	-64.7022	-69.13334	4.431143	0.003966961
584	0	-64.46824	-69.04058	4.572338	0.003444591
585	1	-64.36333	-68.91145	4.548113	0.003529053
586	0	-64.32301	-68.85064	4.527626	0.003602101
587	1	-64.33241	-68.8351	4.502694	0.003693038
588	0	-64.62631	-69.06674	4.44043	0.003930289
589	1	-64.88526	-69.29715	4.411887	0.004044086
590	0	-64.36127	-68.9087	4.547427	0.003531476
591	1	-64.45746	-69.02785	4.570387	0.003451318
592	0	-64.54441	-68.99623	4.451819	0.003885782
593	1	-64.32008	-68.84338	4.523299	0.00361772
594	0	-64.81948	-69.23788	4.418401	0.004017831
595	1	-64.58501	-69.17506	4.59005	0.003384118
596	0	-65.08295	-69.72147	4.63852	0.003224001
597	1	-64.92057	-69.32911	4.408541	0.004057641
598	0	-65.01897	-69.41866	4.399686	0.004093731
599	1	-65.28219	-69.93509	4.652893	0.003177993
600	0	-64.88825	-69.29985	4.4116	0.004045248
601	1	-66.51991	-70.82414	4.30423	0.004503762
602	0	-64.7913	-69.21261	4.421318	0.004006128
603	1	-66.87826	-71.16502	4.286765	0.004583112
604	0	-64.5643	-69.15155	4.587254	0.003393593
605	1	-66.32256	-70.63697	4.314415	0.004458124
606	0	-64.98787	-69.61884	4.63097	0.003248435
607	1	-64.32273	-68.85004	4.52731	0.003603237
608	0	-64.39511	-68.87521	4.480101	0.003777423
609	1	-64.61344	-69.05556	4.442111	0.003923688
610	0	-64.35482	-68.89998	4.545162	0.003539482
611	1	-64.42272	-68.89628	4.473557	0.003802222
612	0	-64.32189	-68.84816	4.526272	0.00360698
613	1	-66.13346	-70.83476	4.701305	0.003027806
614	0	-64.42369	-68.89703	4.473345	0.003803028
615	1	-64.52342	-68.97848	4.455051	0.003873241
616	0	-64.32682	-68.85797	4.531143	0.003589455
617	1	-64.50023	-68.95905	4.45882	0.003858672
618	0	-64.45443	-69.02426	4.569825	0.003453257
619	1	-64.33704	-68.83713	4.500083	0.00370269
620	0	-64.53778	-68.9906	4.452824	0.00388188
621	1	-65.3415	-69.71572	4.37422	0.00419932
622	0	-64.879	-69.29149	4.412491	0.004041647
623	1	-65.73432	-70.08228	4.34796	0.004311058
624	0	-64.53685	-68.98981	4.452966	0.003881326
625	1	-64.51846	-69.09906	4.580601	0.003416247
626	0	-65.10021	-69.49303	4.392818	0.004121946
627	1	-65.26163	-69.64175	4.380118	0.004174628
628	0	-66.70782	-71.43508	4.727265	0.002950215
629	1	-64.35664	-68.84831	4.491672	0.003733966
630	0	-65.232	-69.88144	4.649431	0.003189014
631	1	-64.39893	-68.87806	4.479133	0.003781081
632	0	-65.29412	-69.94783	4.653702	0.003175423
633	1	-64.44067	-68.91043	4.469761	0.003816685
634	0	-64.32457	-68.83306	4.508493	0.003671682
635	1	-67.3207	-71.58739	4.266692	0.004676039
636	0	-66.17461	-70.49697	4.322361	0.004422842
637	1	-64.36045	-68.85077	4.490317	0.003739028
638	0	-64.56442	-69.01329	4.448872	0.00389725
639	1	-64.36103	-68.90838	4.547348	0.003531757
640	0	-65.16028	-69.54823	4.387957	0.004142028
641	1	-64.57392	-69.16249	4.588567	0.003389139
642	0	-66.1999	-70.52088	4.320982	0.004428943
643	1	-64.79644	-69.21722	4.420779	0.004008286
644	0	-66.47531	-70.7818	4.306493	0.004493579
645	1	-64.34563	-68.88718	4.541547	0.003552302
646	0	-64.34882	-68.89169	4.542866	0.00354762
647	1	-64.46224	-68.92779	4.465544	0.003832812
648	0	-64.38911	-68.94472	4.55561	0.003502695
649	1	-64.35221	-68.84554	4.493333	0.00372777
650	0	-64.34324	-68.84031	4.497075	0.003713847
651	1	-64.36376	-68.85295	4.489194	0.003743231
652	0	-64.33169	-68.86621	4.534519	0.003577357
653	1	-67.373	-71.63741	4.264411	0.004686713
654	0	-64.38476	-68.86761	4.482854	0.003767039
655	1	-64.32197	-68.83331	4.511343	0.003661234
656	0	-64.38789	-68.94317	4.555289	0.003503819
657	1	-66.0957	-70.42242	4.326719	0.004403606
658	0	-66.32568	-70.63993	4.31425	0.004458859
659	1	-64.43667	-68.90725	4.470581	0.003813556
660	0	-64.32166	-68.83341	4.511749	0.003659747
661	1	-64.3989	-68.87804	4.479142	0.003781049
662	0	-64.34349	-68.84045	4.496959	0.003714276
663	1	-64.88872	-69.5112	4.622476	0.003276142
664	0	-65.74656	-70.4278	4.681246	0.003089153
665	1	-64.39622	-68.87604	4.479817	0.003778496
666	0	-64.32479	-68.85421	4.529415	0.00359566
667	1	-64.82725	-69.24486	4.41761	0.004021008
668	0	-65.09069	-69.48429	4.393605	0.004118704
669	1	-65.2261	-69.87512	4.649018	0.003190332
670	0	-64.61294	-69.05512	4.442177	0.003923428
671	1	-64.32677	-68.85788	4.531103	0.003589598
672	0	-64.3592	-68.84995	4.490756	0.003737389
673	1	-64.81242	-69.42782	4.615404	0.003299395
674	0	-64.71162	-69.31675	4.605129	0.003333472
675	1	-64.3678	-68.85567	4.487874	0.003748175
676	0	-64.66189	-69.09784	4.435951	0.003947933
677	1	-64.65004	-69.08746	4.437416	0.003942151
678	0	-64.88562	-69.29747	4.411853	0.004044225
679	1	-65.00325	-69.63548	4.632228	0.003244351
680	0	-65.90676	-70.2443	4.337541	0.004356207
681	1	-64.58868	-69.03413	4.445451	0.003910603
682	0	-64.92507	-69.3332	4.408122	0.004059344
683	1	-64.49691	-69.07411	4.577202	0.003427875
684	0	-64.36303	-68.91105	4.548015	0.003529401
685	1	-64.65882	-69.09515	4.436328	0.003946444
686	0	-64.92616	-69.55193	4.625768	0.003265378
687	1	-66.17418	-70.49657	4.322384	0.00442274
688	0	-64.41688	-68.89174	4.474863	0.003797261
689	1	-64.59298	-69.03784	4.44486	0.003912917
690	0	-64.7488	-69.35786	4.609061	0.003320388
691	1	-64.40315	-68.88124	4.478089	0.00378503
692	0	-64.32692	-68.83339	4.506468	0.003679126
693	1	-64.46333	-68.92867	4.465342	0.003833589
694	0	-66.87831	-71.61262	4.734311	0.002929499
695	1	-64.32889	-68.86157	4.53268	0.003583942
696	0	-65.3031	-69.95741	4.654307	0.003173502
697	1	-64.46037	-68.92627	4.465898	0.003831456
698	0	-65.08587	-69.47987	4.394005	0.004117056
699	1	-64.4942	-69.07097	4.576762	0.003429386
700	0	-65.44481	-69.81172	4.366907	0.004230143
701	1	-64.35042	-68.89392	4.543499	0.003545375
702	0	-64.7243	-69.33079	4.606491	0.003328934
703	1	-64.6337	-69.07318	4.43948	0.003934025
704	0	-64.60429	-69.19684	4.592553	0.003375657
705	1	-65.37545	-70.03454	4.659084	0.003158379
706	0	-64.3196	-68.84169	4.522088	0.003622105
707	1	-64.70759	-69.13811	4.430519	0.003969436
708	0	-64.46798	-69.04027	4.572291	0.003444752
709	1	-66.30783	-70.62302	4.315193	0.004454655
710	0	-64.32036	-68.84425	4.523885	0.0036156
711	1	-65.4269	-70.08928	4.662377	0.003147996
712	0	-65.18977	-69.5754	4.385632	0.004151672
713	1	-64.74742	-69.35634	4.608919	0.00332086
714	0	-64.44178	-68.91131	4.469535	0.003817548
715	1	-64.46618	-69.03815	4.571971	0.003445856
716	0	-64.91382	-69.323	4.409173	0.004055078
717	1	-64.65905	-69.25827	4.599225	0.003353209
718	0	-65.59027	-70.2626	4.672333	0.003116809
719	1	-64.38681	-68.8691	4.482292	0.003769155
720	0	-66.13003	-70.83117	4.701138	0.003028312
721	1	-64.46533	-69.03715	4.571819	0.00344638
722	0	-64.34771	-68.89012	4.542415	0.003549222
723	1	-65.12433	-69.51517	4.390846	0.004130083
724	0	-64.67082	-69.2714	4.600586	0.003348649
725	1	-65.43267	-70.09541	4.662741	0.00314685
726	0	-65.09284	-69.73212	4.639277	0.003221562
727	1	-64.33323	-68.86867	4.535443	0.003574054
728	0	-66.99607	-71.27734	4.281273	0.004608348
729	1	-64.79723	-69.21793	4.420697	0.004008616
730	0	-64.42722	-68.99167	4.564456	0.003471848
731	1	-65.27371	-69.65292	4.379211	0.004178414
732	0	-64.93994	-69.56689	4.626952	0.003261512
733	1	-68.03522	-72.81181	4.776584	0.002808242
734	0	-64.32214	-68.84874	4.5266	0.003605799
735	1	-64.93137	-69.55759	4.626217	0.00326391
736	0	-65.13179	-69.52203	4.390241	0.00413258
737	1	-64.72942	-69.15746	4.428033	0.003979316
738	0	-64.32925	-68.86217	4.532927	0.003583055
739	1	-64.65176	-69.08896	4.437202	0.003942997
740	0	-64.39152	-68.87255	4.481033	0.003773903
741	1	-64.81864	-69.23712	4.418487	0.004017485
742	0	-64.80814	-69.42313	4.614991	0.003300759
743	1	-67.71308	-71.96308	4.25	0.004754743
744	0	-64.44507	-69.01311	4.568045	0.003459408
745	1	-66.84083	-71.57362	4.732784	0.002933976
746	0	-64.72365	-69.15233	4.428684	0.003976726
747	1	-64.32314	-68.85091	4.527768	0.00360159
748	0	-65.28686	-69.94007	4.65321	0.003176985
749	1	-64.38796	-68.94327	4.555309	0.00350375
750	0	-65.23885	-69.88876	4.64991	0.003187489
751	1	-64.31943	-68.84096	4.521526	0.00362414
752	0	-66.41657	-70.72608	4.309508	0.004480055
753	1	-65.46431	-69.82987	4.365564	0.00423583
754	0	-64.43129	-68.903	4.471706	0.003809267
755	1	-64.90763	-69.31739	4.409756	0.004052715
756	0	-64.90167	-69.5253	4.623627	0.003272374
757	1	-64.80614	-69.22591	4.419771	0.004012329
758	0	-65.143	-69.53234	4.389338	0.004136315
759	1	-65.0187	-69.41841	4.39971	0.004093634
760	0	-64.47032	-68.93436	4.464048	0.00383855
761	1	-64.32724	-68.83346	4.506215	0.003680056
762	0	-64.54482	-68.99658	4.451757	0.003886021
763	1	-64.3526	-68.89694	4.54434	0.003542396
764	0	-65.22299	-69.87179	4.648799	0.003191031
765	1	-64.95828	-69.58679	4.628508	0.003256441
766	0	-64.32862	-68.83381	4.505187	0.003683842
767	1	-64.96418	-69.36871	4.404537	0.00407392
768	0	-64.34404	-68.84075	4.496716	0.00371518
769	1	-65.3589	-70.01691	4.658007	0.003161783
770	0	-65.40153	-70.06229	4.660763	0.00315308
771	1	-66.95313	-71.23639	4.283262	0.004599194
772	0	-66.85899	-71.14666	4.287674	0.004578948
773	1	-67.23444	-71.50493	4.270493	0.004658299
774	0	-65.10786	-69.50005	4.392189	0.004124537
775	1	-64.33218	-68.86701	4.534822	0.003576271
776	0	-64.34125	-68.88085	4.5396	0.003559225
777	1	-64.83923	-69.45718	4.61795	0.003291005
778	0	-64.55652	-69.00654	4.45002	0.003892777
779	1	-64.32261	-68.84977	4.527165	0.003603759
780	0	-64.68563	-69.2879	4.602265	0.00334303
781	1	-64.32083	-68.83384	4.513012	0.003655127
782	0	-64.32271	-68.83314	4.510426	0.003664594
783	1	-64.57752	-69.02452	4.447005	0.003904533
784	0	-64.832	-69.24913	4.41713	0.004022938
785	1	-64.85857	-69.47832	4.619744	0.003285105
786	0	-67.43588	-72.19163	4.755745	0.002867379
787	1	-64.33992	-68.83855	4.498633	0.003708063
788	0	-64.38415	-68.86717	4.48302	0.003766413
789	1	-67.01253	-71.75221	4.739684	0.002913804
790	0	-65.0731	-69.71087	4.637762	0.003226446
791	1	-64.37472	-68.86045	4.485736	0.003756198
792	0	-64.32517	-68.83311	4.507943	0.003673701
793	1	-64.46402	-69.03561	4.571583	0.00344719
794	0	-64.43706	-69.00353	4.566469	0.003464865
795	1	-64.65964	-69.09587	4.436227	0.003946842
796	0	-64.32307	-68.83309	4.510027	0.003666054
797	1	-64.54464	-68.99643	4.451784	0.003885918
798	0	-64.40691	-68.88409	4.477182	0.003788463
799	1	-65.60905	-70.28249	4.673434	0.00311338
800	0	-66.1362	-70.83764	4.701439	0.003027401
801	1	-64.3669	-68.91617	4.549264	0.003524994
802	0	-64.32625	-68.85693	4.530682	0.003591109
803	1	-65.21662	-69.86497	4.64835	0.003192464
804	0	-65.49325	-69.85684	4.363589	0.004244203
805	1	-64.33269	-68.83521	4.502524	0.003693663
806	0	-65.35588	-69.72906	4.373182	0.004203684
807	1	-65.0489	-69.44601	4.397113	0.004104277
808	0	-64.34543	-68.88689	4.541461	0.003552609
809	1	-65.60917	-69.96507	4.355901	0.004276959
810	0	-64.88737	-69.50972	4.622355	0.003276538
811	1	-64.76855	-69.19228	4.423734	0.003996461
812	0	-65.09903	-69.73878	4.639748	0.003220045
813	1	-64.48276	-69.05762	4.574856	0.003435927
814	0	-64.32681	-68.85794	4.531133	0.003589488
815	1	-64.31944	-68.84099	4.521547	0.003624063
816	0	-64.37769	-68.9302	4.5525	0.003513605
817	1	-64.68605	-69.28837	4.602312	0.003342873
818	0	-64.33307	-68.83537	4.502295	0.00369451
819	1	-64.37238	-68.92332	4.550947	0.003519068
820	0	-64.42365	-68.897	4.473353	0.003802998
821	1	-64.55195	-69.00264	4.450694	0.003890156
822	0	-64.50265	-69.08077	4.578127	0.003424707
823	1	-65.00124	-69.63331	4.632064	0.003244882
824	0	-64.44033	-68.91016	4.46983	0.003816422
825	1	-64.84456	-69.46301	4.618448	0.003289367
826	0	-67.05228	-71.79353	4.741247	0.002909252
827	1	-65.51824	-70.18627	4.668032	0.003130244
828	0	-64.35671	-68.84836	4.491646	0.003734063
829	1	-65.33101	-69.98718	4.656171	0.003167594
830	0	-65.49009	-69.85389	4.363803	0.004243293
831	1	-64.958	-69.36309	4.405097	0.004071641
832	0	-64.37288	-68.92398	4.551097	0.003518539
833	1	-64.71898	-69.3249	4.605922	0.003330827
834	0	-64.33918	-68.8778	4.538613	0.003562741
835	1	-64.57266	-69.02035	4.447692	0.003901852
836	0	-65.16816	-69.81304	4.644881	0.003203558
837	1	-64.32203	-68.83329	4.511255	0.003661554
838	0	-64.38565	-68.94035	4.554698	0.003505893
839	1	-64.56187	-69.14878	4.586917	0.003394734
840	0	-64.62899	-69.22463	4.595638	0.003365261
841	1	-64.40644	-68.88373	4.477295	0.003788037
842	0	-64.32084	-68.84557	4.524733	0.003612536
843	1	-64.51425	-68.97076	4.456516	0.003867572
844	0	-64.90427	-69.31434	4.410074	0.004051427
845	1	-64.37203	-68.92287	4.550842	0.003519438
846	0	-64.39009	-68.94595	4.555864	0.003501806
847	1	-65.16051	-69.54845	4.387939	0.004142106
848	0	-65.29803	-69.67544	4.377401	0.004185983
849	1	-64.663	-69.26268	4.599685	0.003351668
850	0	-64.33104	-68.86516	4.534113	0.003578807
851	1	-65.04456	-69.68009	4.635534	0.003233643
852	0	-65.98984	-70.32256	4.332712	0.004377296
853	1	-64.61996	-69.06122	4.441255	0.003927049
854	0	-64.4913	-69.06759	4.576285	0.003431021
855	1	-65.61171	-69.96744	4.355736	0.004277662
856	0	-65.51257	-70.18025	4.667687	0.003131323
857	1	-64.64114	-69.07968	4.438533	0.00393775
858	0	-64.45629	-68.92297	4.466674	0.003828485
859	1	-64.41805	-68.98054	4.562495	0.003478662
860	0	-64.35741	-68.90351	4.546096	0.003536179
861	1	-65.18634	-69.57224	4.385901	0.004150556
862	0	-64.89155	-69.30284	4.411284	0.004046528
863	1	-64.61533	-69.05719	4.441862	0.003924664
864	0	-64.66907	-69.10414	4.435076	0.003951389
865	1	-64.51964	-68.97529	4.455651	0.00387092
866	0	-66.18761	-70.89154	4.703924	0.003019885
867	1	-64.32237	-68.8332	4.510831	0.003663109
868	0	-64.34644	-68.88832	4.541887	0.003551094
869	1	-64.31998	-68.84307	4.523084	0.003618496
870	0	-64.40767	-68.88467	4.477001	0.003789152
871	1	-65.59018	-70.26251	4.672328	0.003116825
872	0	-64.72666	-69.3334	4.606742	0.0033281
873	1	-64.40804	-68.88495	4.476912	0.003789489
874	0	-65.39031	-70.05035	4.660043	0.003155351
875	1	-65.00623	-69.63869	4.632469	0.003243568
876	0	-65.55403	-69.91355	4.359515	0.004261529
877	1	-65.19752	-69.58254	4.385027	0.004154183
878	0	-65.12198	-69.51302	4.391036	0.004129296
879	1	-64.32904	-68.83393	4.504887	0.003684946
880	0	-67.78246	-72.0296	4.247142	0.004768352
881	1	-64.40092	-68.87956	4.478638	0.003782953
882	0	-64.31957	-68.84156	4.521993	0.003622448
883	1	-64.32796	-68.85997	4.53201	0.003586344
884	0	-65.12294	-69.76449	4.641549	0.00321425
885	1	-64.57416	-69.16276	4.588599	0.003389031
886	0	-64.43553	-69.00169	4.566163	0.003465928
887	1	-66.11358	-70.4393	4.325724	0.00440799
888	0	-64.36537	-68.85403	4.488661	0.003745227
889	1	-64.37934	-68.93231	4.552967	0.003511966
890	0	-64.35301	-68.8975	4.544491	0.003541859
891	1	-64.41184	-68.97296	4.561115	0.003483466
892	0	-64.33036	-68.83435	4.503994	0.00368824
893	1	-64.56169	-69.14858	4.586893	0.003394818
894	0	-66.76752	-71.05955	4.292034	0.004559028
895	1	-65.81867	-70.50386	4.685185	0.003077009
896	0	-64.3284	-68.86073	4.532328	0.003585201
897	1	-64.34488	-68.84123	4.496342	0.003716568
898	0	-64.59723	-69.04152	4.444281	0.003915184
899	1	-64.34488	-68.84123	4.496342	0.003716568
900	0	-64.40046	-68.95891	4.558456	0.003492743
901	1	-64.36485	-68.91346	4.548609	0.003527304
902	0	-64.32302	-68.8331	4.510075	0.003665878
903	1	-64.41204	-68.88801	4.475972	0.003793051
904	0	-65.5967	-69.95341	4.356712	0.00427349
905	1	-65.76954	-70.11532	4.345785	0.004320442
906	0	-64.51282	-68.96957	4.456747	0.00386668
907	1	-64.3217	-68.84772	4.526024	0.003607876
908	0	-65.71257	-70.06188	4.349315	0.004305218
909	1	-67.96703	-72.74134	4.77431	0.002814637
910	0	-65.23116	-69.88053	4.649372	0.003189202
911	1	-64.65637	-69.25529	4.598913	0.003354256
912	0	-64.75095	-69.36024	4.609284	0.003319649
913	1	-64.55533	-69.00552	4.450196	0.003892093
914	0	-64.37198	-68.92281	4.550828	0.003519488
915	1	-64.84018	-69.25649	4.416309	0.004026246
916	0	-65.35885	-70.01685	4.658003	0.003161795
917	1	-64.44449	-69.01242	4.567933	0.003459798
918	0	-64.32751	-68.85919	4.531675	0.003587543
919	1	-64.99464	-69.62616	4.631525	0.003246631
920	0	-64.85383	-69.26878	4.414951	0.004031716
921	1	-65.63135	-69.98582	4.354468	0.004283092
922	0	-64.46299	-68.92839	4.465405	0.003833345
923	1	-65.14247	-69.78547	4.643	0.00320959
924	0	-64.65906	-69.09536	4.436299	0.00394656
925	1	-64.36342	-68.91157	4.548144	0.003528947
926	0	-64.34523	-68.84142	4.496191	0.003717129
927	1	-64.84452	-69.46296	4.618444	0.00328938
928	0	-65.74922	-70.09626	4.347037	0.004315039
929	1	-64.31909	-68.83741	4.518323	0.003635768
930	0	-64.48887	-69.06475	4.575882	0.003432404
931	1	-65.07144	-69.46665	4.395209	0.004112099
932	0	-64.37872	-68.93151	4.552791	0.003512583
933	1	-64.32646	-68.85731	4.530853	0.003590494
934	0	-64.48588	-68.94715	4.461269	0.003849232
935	1	-64.36026	-68.85064	4.490385	0.003738776
936	0	-64.48698	-68.94806	4.461078	0.003849968
937	1	-66.23364	-70.55279	4.319156	0.004437037
938	0	-64.32846	-68.86083	4.532373	0.003585042
939	1	-64.57922	-69.1685	4.58928	0.003386724
940	0	-64.50748	-68.9651	4.457617	0.003863315
941	1	-64.51786	-69.09836	4.580508	0.003416562
942	0	-64.3346	-68.87082	4.536223	0.003571266
943	1	-64.39409	-68.95097	4.556885	0.003498234
944	0	-64.32066	-68.84509	4.524429	0.003613636
945	1	-65.92695	-70.26331	4.336357	0.00436137
946	0	-64.94805	-69.35405	4.406003	0.004067954
947	1	-64.35615	-68.9018	4.545647	0.003537766
948	0	-64.38728	-68.86945	4.482163	0.003769641
949	1	-64.31988	-68.83478	4.514898	0.00364824
950	0	-64.80108	-69.41539	4.614306	0.00330302
951	1	-64.59642	-69.04081	4.444392	0.003914749
952	0	-64.50547	-68.96342	4.457948	0.003862038
953	1	-66.02977	-70.3602	4.330431	0.00438729
954	0	-64.75339	-69.17876	4.425378	0.003989897
955	1	-64.4179	-68.89253	4.474632	0.003798137
956	0	-64.46896	-69.04143	4.572466	0.00344415
957	1	-64.33837	-68.83777	4.499401	0.003705219
958	0	-65.00938	-69.4099	4.400522	0.004090312
959	1	-64.31955	-68.83536	4.515815	0.003644898
960	0	-68.12263	-72.35612	4.233491	0.004833891
961	1	-64.44834	-69.01702	4.568675	0.00345723
962	0	-64.40126	-68.87981	4.478555	0.003783268
963	1	-64.35606	-68.90168	4.545616	0.003537879
964	0	-64.32261	-68.84977	4.527162	0.003603771
965	1	-65.5311	-70.19991	4.668809	0.003127811
966	0	-64.32183	-68.83335	4.511529	0.003660553
967	1	-64.33521	-68.83628	4.501069	0.003699043
