Iteration	Posterior	Likelihood	Prior	sigma2
25040	-64.32034	-68.83423	4.513892	0.003651914
25050	-65.69617	-70.3746	4.678432	0.00309786
25060	-64.9946	-69.39642	4.401821	0.004085003
25070	-64.31911	-68.83713	4.518022	0.003636863
25080	-65.89327	-70.23161	4.338336	0.004352746
25090	-64.36413	-68.9125	4.548373	0.003528138
25100	-64.96717	-69.37144	4.404267	0.00407502
25110	-65.04287	-69.4405	4.397628	0.004102167
25120	-64.9525	-69.3581	4.405596	0.004069609
25130	-64.89526	-69.51832	4.623059	0.003274233
25140	-64.44359	-68.91276	4.469169	0.003818945
25150	-64.37505	-68.92679	4.551737	0.003516287
25160	-65.50638	-69.86908	4.362701	0.004247975
25170	-64.32651	-68.8574	4.530892	0.003590355
25180	-64.57634	-69.02351	4.44717	0.003903886
25190	-64.63703	-69.07609	4.439055	0.003935699
25200	-66.8572	-71.59065	4.733453	0.002932016
25210	-65.48526	-70.15128	4.666017	0.003136557
25220	-64.38672	-68.86903	4.482316	0.003769064
25230	-65.18194	-69.82781	4.645877	0.003200367
25240	-65.30443	-69.95882	4.654396	0.003173219
25250	-64.34296	-68.84016	4.497203	0.003713371
25260	-65.43838	-70.10148	4.663101	0.003145718
25270	-64.3394	-68.87812	4.538718	0.003562366
25280	-64.32004	-68.84325	4.523209	0.003618046
25290	-65.39486	-69.76527	4.370401	0.004215389
25300	-64.93467	-69.56117	4.6265	0.003262986
25310	-64.42131	-68.98451	4.563203	0.003476201
25320	-64.34318	-68.88366	4.540481	0.003556091
25330	-64.33808	-68.83763	4.499548	0.003704673
25340	-64.35938	-68.85007	4.490691	0.003737632
25350	-64.3664	-68.85473	4.488325	0.003746485
25360	-64.32937	-68.83403	4.50466	0.003685784
25370	-64.68693	-69.11986	4.432934	0.003959862
25380	-64.33535	-68.87199	4.536639	0.00356978
25390	-64.48131	-68.94338	4.462072	0.003846143
25400	-65.42329	-69.79169	4.368404	0.004223817
25410	-64.32057	-68.84483	4.524267	0.003614221
25420	-64.32836	-68.83374	4.505375	0.003683149
25430	-64.43621	-68.90688	4.470677	0.003813188
25440	-66.46414	-70.7712	4.307064	0.004491018
25450	-64.32052	-68.83407	4.513547	0.003653172
25460	-64.48755	-68.94853	4.46098	0.003850348
25470	-64.32499	-68.85459	4.529598	0.003595004
25480	-64.4288	-68.99359	4.564787	0.003470698
25490	-65.3103	-69.96509	4.654791	0.003171968
25500	-64.40136	-68.96004	4.558674	0.00349198
25510	-64.51641	-68.97258	4.456167	0.003868922
25520	-64.59466	-69.03929	4.444631	0.003913814
25530	-64.32951	-68.83407	4.504564	0.003686136
25540	-64.32432	-68.85328	4.528968	0.00359727
25550	-64.33209	-68.83498	4.50289	0.003692313
25560	-64.42295	-68.89646	4.473507	0.003802414
25570	-64.3875	-68.8696	4.482104	0.003769863
25580	-64.32632	-68.83327	4.506949	0.003677355
25590	-64.70806	-69.13852	4.430465	0.003969651
25600	-64.73373	-69.16128	4.42755	0.003981237
25610	-64.91643	-69.54136	4.624923	0.003268137
25620	-64.45344	-69.02308	4.56964	0.003453896
25630	-65.36891	-70.02757	4.658659	0.003159721
25640	-64.32842	-68.83375	4.505331	0.003683309
25650	-64.63599	-69.07518	4.439188	0.003935175
25660	-64.62986	-69.06983	4.439972	0.003932089
25670	-64.42848	-68.90079	4.472306	0.003806981
25680	-64.95977	-69.36471	4.404936	0.004072297
25690	-64.50391	-69.08224	4.578329	0.003424017
25700	-64.34902	-68.89196	4.542944	0.003547343
25710	-64.87994	-69.29234	4.4124	0.004042014
25720	-64.5608	-69.14757	4.586769	0.003395238
25730	-64.31915	-68.83681	4.517662	0.003638171
25740	-65.8882	-70.22684	4.338636	0.004351441
25750	-64.4247	-68.98862	4.563926	0.003473689
25760	-64.34616	-68.88793	4.541771	0.003551506
25770	-64.32058	-68.83401	4.513431	0.003653595
25780	-64.34469	-68.84112	4.496427	0.003716254
25790	-64.45837	-69.02892	4.570554	0.003450741
25800	-64.43428	-69.00019	4.56591	0.003466805
25810	-64.50728	-68.96493	4.45765	0.003863191
25820	-64.99486	-69.39666	4.401798	0.004085097
25830	-64.45574	-68.92252	4.46678	0.003828077
25840	-64.34103	-68.83913	4.498095	0.003710058
25850	-64.42772	-68.99229	4.564562	0.003471479
25860	-64.37848	-68.93121	4.552725	0.003512817
25870	-64.55398	-69.13979	4.585815	0.003398478
25880	-65.75169	-70.09858	4.346884	0.004315699
25890	-64.34839	-68.84325	4.494854	0.003722104
25900	-64.33427	-68.87032	4.536043	0.003571907
25910	-64.84668	-69.26234	4.41566	0.004028858
25920	-64.33062	-68.86446	4.533841	0.003579781
25930	-65.70769	-70.05731	4.34962	0.004303904
25940	-64.49778	-69.07512	4.577344	0.00342739
25950	-64.3195	-68.83547	4.515967	0.003644344
25960	-64.60806	-69.05089	4.442825	0.003920888
25970	-64.70376	-69.13472	4.430962	0.003967678
25980	-64.32841	-68.86074	4.532336	0.003585173
25990	-64.4254	-68.89837	4.472971	0.003804451
26000	-68.08147	-72.85958	4.778114	0.00280395
26010	-64.39308	-68.8737	4.480626	0.00377544
26020	-64.32174	-68.84781	4.526073	0.0036077
26030	-65.04803	-69.68383	4.635807	0.00323276
26040	-64.36061	-68.85087	4.490263	0.00373923
26050	-64.41425	-68.88971	4.475462	0.003794988
26060	-67.45047	-71.71154	4.261067	0.004702416
26070	-65.26578	-69.91755	4.651772	0.003181559
26080	-64.62724	-69.06755	4.44031	0.003930762
26090	-64.36918	-68.85661	4.487437	0.003749812
26100	-64.32793	-68.85992	4.531989	0.003586418
26110	-64.98854	-69.61956	4.631025	0.003248256
26120	-64.33858	-68.8769	4.538317	0.003563795
26130	-64.3204	-68.83417	4.513763	0.003652383
26140	-64.42468	-68.9886	4.563923	0.003473701
26150	-65.04075	-69.43856	4.397809	0.004101423
26160	-65.53515	-69.89592	4.36077	0.004256182
26170	-65.47749	-69.84215	4.364661	0.004239654
26180	-65.17379	-69.81908	4.645289	0.003202251
26190	-65.24428	-69.62571	4.38143	0.004169152
26200	-64.33806	-68.87612	4.538056	0.003564725
26210	-64.44336	-69.01107	4.567713	0.003460557
26220	-64.85944	-69.27384	4.414398	0.004033947
26230	-65.15935	-69.54738	4.388031	0.004141722
26240	-64.71477	-69.14446	4.429694	0.003972711
26250	-64.8925	-69.51531	4.622814	0.003275038
26260	-64.41507	-68.89035	4.475274	0.003795701
26270	-64.41937	-68.98216	4.562784	0.003477657
26280	-64.6087	-69.05144	4.44274	0.00392122
26290	-65.00873	-69.6414	4.632672	0.00324291
26300	-64.91971	-69.32833	4.408622	0.004057313
26310	-64.39353	-68.95027	4.556744	0.003498727
26320	-66.56085	-70.86303	4.302171	0.004513045
26330	-64.65361	-69.09058	4.436972	0.003943902
26340	-64.51934	-69.10007	4.580735	0.003415787
26350	-64.3435	-68.84046	4.496956	0.003714287
26360	-65.58197	-69.93964	4.357675	0.004269379
26370	-65.89354	-70.58271	4.68917	0.003064772
26380	-64.31955	-68.84149	4.521939	0.003622642
26390	-66.34199	-70.65538	4.313392	0.004462687
26400	-64.39933	-68.95752	4.558183	0.003493694
26410	-65.753	-70.0998	4.346803	0.004316046
26420	-64.33526	-68.8363	4.501044	0.003699136
26430	-65.2022	-69.58686	4.384663	0.004155696
26440	-64.62776	-69.22324	4.595486	0.003365769
26450	-65.84643	-70.18755	4.341123	0.004340633
26460	-64.45072	-68.91847	4.467754	0.003824352
26470	-65.05268	-69.44947	4.396792	0.004105595
26480	-65.45373	-69.82002	4.366291	0.004232749
26490	-64.43282	-68.99844	4.565614	0.003467831
26500	-66.7705	-71.06239	4.291891	0.00455968
26510	-68.98499	-73.79115	4.80616	0.002726402
26520	-66.52057	-71.23978	4.719209	0.002974079
26530	-64.4931	-69.06969	4.576581	0.003430004
26540	-65.54899	-70.21888	4.669884	0.003124451
26550	-64.32947	-68.83406	4.504588	0.003686049
26560	-65.05151	-69.68759	4.63608	0.003231876
26570	-64.42041	-68.98342	4.563009	0.003476877
26580	-65.46613	-69.83157	4.365438	0.004236361
26590	-64.39245	-68.87324	4.480788	0.003774827
26600	-64.41087	-68.97177	4.560896	0.00348423
26610	-64.67556	-69.27669	4.601128	0.003346836
26620	-65.12736	-69.51796	4.3906	0.004131098
26630	-64.92755	-69.55344	4.625887	0.003264986
26640	-64.31924	-68.83993	4.520693	0.003627161
26650	-64.31946	-68.83557	4.516103	0.003643847
26660	-64.50902	-69.08816	4.579137	0.003421249
26670	-65.2967	-69.6742	4.3775	0.00418557
26680	-64.39531	-68.87536	4.480049	0.00377762
26690	-65.75209	-70.43364	4.681552	0.003088208
26700	-64.38513	-68.93969	4.554557	0.003506386
26710	-64.46919	-69.0417	4.572507	0.003444007
26720	-65.58897	-69.94619	4.357216	0.004271336
26730	-66.75341	-71.48259	4.729175	0.002944585
26740	-64.35439	-68.89939	4.545005	0.00354004
26750	-64.38418	-68.93848	4.554302	0.003507282
26760	-64.59789	-69.04208	4.444192	0.00391553
26770	-64.68181	-69.28365	4.601836	0.003344467
26780	-65.02768	-69.42661	4.398932	0.004096819
26790	-64.32106	-68.83369	4.51263	0.003656526
26800	-64.71413	-69.14389	4.429767	0.00397242
26810	-65.13762	-69.78027	4.642641	0.003210741
26820	-64.3871	-68.94218	4.555081	0.003504549
26830	-65.24278	-69.62432	4.381545	0.004168675
26840	-64.32307	-68.85077	4.527693	0.003601858
26850	-64.56217	-69.01137	4.449197	0.003895984
26860	-66.32592	-71.03635	4.710436	0.003000285
26870	-64.3854	-68.86808	4.482676	0.00376771
26880	-64.69613	-69.12798	4.43185	0.003964154
26890	-64.32702	-68.85831	4.531296	0.003588904
26900	-65.17524	-69.82064	4.645394	0.003201914
26910	-65.07798	-69.71612	4.638138	0.003225233
26920	-64.32148	-68.8472	4.52572	0.003608971
26930	-64.65989	-69.09609	4.436197	0.003946961
26940	-64.49032	-68.95082	4.460501	0.003852189
26950	-64.52321	-68.97829	4.455086	0.003873107
26960	-64.36873	-68.85631	4.487579	0.003749282
26970	-65.33817	-69.99481	4.656644	0.003166094
26980	-65.39661	-69.76689	4.370277	0.00421591
26990	-65.6159	-69.97137	4.355465	0.004278824
27000	-64.47065	-69.04342	4.572765	0.003443119
27010	-65.50675	-70.17409	4.667333	0.003132432
27020	-64.66635	-69.10175	4.435407	0.003950082
27030	-64.5035	-69.08176	4.578263	0.003424242
27040	-64.62654	-69.22187	4.595337	0.003366272
27050	-64.37959	-68.86389	4.484308	0.003761564
27060	-65.0091	-69.6418	4.632702	0.003242814
27070	-64.31932	-68.84038	4.521065	0.003625811
27080	-64.39731	-68.87685	4.479542	0.003779535
27090	-65.04915	-69.68505	4.635895	0.003232473
27100	-64.40492	-68.88258	4.47766	0.003786657
27110	-65.4395	-69.80678	4.367275	0.004228586
27120	-67.46608	-71.72648	4.260397	0.004705565
27130	-64.78854	-69.40161	4.613076	0.003307085
27140	-64.46683	-69.03891	4.572087	0.003445457
27150	-64.39191	-68.87284	4.48093	0.003774291
27160	-64.34043	-68.87965	4.539216	0.003560593
27170	-64.66942	-69.26984	4.600425	0.003349187
27180	-64.43973	-69.00673	4.567	0.003463027
27190	-66.75129	-71.48037	4.729086	0.002944846
27200	-64.41486	-68.89018	4.475322	0.003795519
27210	-65.7998	-70.14374	4.343937	0.004328436
27220	-64.32905	-68.86184	4.53279	0.003583548
27230	-64.66786	-69.10308	4.435222	0.003950811
27240	-65.89612	-70.58542	4.689305	0.003064357
27250	-64.79313	-69.40666	4.613528	0.003305591
27260	-66.99501	-71.27633	4.281322	0.004608124
27270	-65.26569	-69.6455	4.379813	0.004175902
27280	-64.36165	-68.90921	4.547556	0.00353102
27290	-64.44862	-68.91679	4.468167	0.003822772
27300	-64.5274	-69.10935	4.581955	0.003411623
27310	-64.51418	-69.09412	4.579941	0.003418501
27320	-66.44661	-70.75458	4.307961	0.00448699
27330	-64.80529	-69.22515	4.419859	0.004011975
27340	-64.4491	-68.91717	4.468072	0.003823135
27350	-64.33934	-68.83825	4.498918	0.003707009
27360	-65.41954	-69.78821	4.368666	0.004222711
27370	-64.31947	-68.84111	4.52164	0.003623726
27380	-64.47913	-69.05337	4.574238	0.003438052
27390	-64.37916	-68.86359	4.484432	0.003761098
27400	-64.62855	-69.22414	4.595584	0.00336544
27410	-64.3949	-68.87506	4.480154	0.003777221
27420	-64.4916	-68.95188	4.460282	0.003853034
27430	-65.85866	-70.54598	4.687326	0.003070428
27440	-66.18317	-70.88688	4.703711	0.00302053
27450	-64.31907	-68.83818	4.51911	0.003632905
27460	-64.31956	-68.83533	4.51577	0.00364506
27470	-64.34144	-68.88113	4.539689	0.00355891
27480	-64.38419	-68.8672	4.483011	0.003766448
27490	-67.33714	-72.08924	4.752109	0.002877823
27500	-65.36349	-70.0218	4.658306	0.003160836
27510	-64.43952	-68.90951	4.469995	0.003815792
27520	-64.4613	-68.92702	4.465721	0.003832133
27530	-64.69118	-69.29406	4.602885	0.003340959
27540	-64.56877	-69.15663	4.587867	0.003391514
27550	-64.51476	-68.97119	4.456433	0.003867894
27560	-65.17869	-69.82433	4.645643	0.003201118
27570	-64.39276	-68.94931	4.55655	0.003499404
27580	-64.3402	-68.8387	4.498495	0.003708578
27590	-64.62971	-69.22543	4.595725	0.003364966
27600	-64.90144	-69.52505	4.623607	0.00327244
27610	-64.5228	-68.97795	4.45515	0.00387286
27620	-64.36738	-68.85539	4.488007	0.003747675
27630	-64.49574	-68.95531	4.459576	0.003855756
27640	-64.80933	-69.22877	4.419442	0.004013649
27650	-64.33203	-68.83495	4.502927	0.003692176
27660	-64.59895	-69.043	4.444048	0.003916096
27670	-64.32061	-68.834	4.513389	0.003653751
27680	-64.98335	-69.38617	4.402818	0.004080931
27690	-64.85114	-69.26636	4.415218	0.004030641
27700	-64.40126	-68.87981	4.478554	0.003783272
27710	-64.3191	-68.8387	4.519604	0.003631112
27720	-66.69925	-70.99459	4.295337	0.004543994
27730	-65.06065	-69.45676	4.396118	0.004108366
27740	-64.89894	-69.30952	4.410579	0.004049381
27750	-64.34664	-68.84222	4.495587	0.003719378
27760	-64.59194	-69.1829	4.59096	0.003381038
27770	-67.2387	-71.50901	4.270304	0.00465918
27780	-64.39186	-68.94818	4.55632	0.003500211
27790	-65.03817	-69.6732	4.635029	0.003235276
27800	-64.33533	-68.87196	4.536628	0.003569819
27810	-64.34841	-68.89111	4.542701	0.003548205
27820	-64.49702	-68.95638	4.459359	0.003856593
27830	-64.44935	-69.01822	4.568868	0.003456564
27840	-66.49084	-70.79654	4.305703	0.004497134
27850	-65.47173	-69.83678	4.365055	0.004237984
27860	-64.7792	-69.39135	4.612149	0.003310153
27870	-64.39168	-68.94795	4.556274	0.003500371
27880	-64.4052	-68.96478	4.559585	0.003488801
27890	-65.65326	-70.32926	4.675992	0.003105427
27900	-64.31911	-68.83716	4.51805	0.00363676
27910	-66.2715	-70.58863	4.317125	0.004446059
27920	-64.92162	-69.33006	4.408444	0.004058037
27930	-64.32878	-68.83385	4.505077	0.003684248
27940	-65.50456	-69.86738	4.362824	0.004247452
27950	-64.7138	-69.1436	4.429805	0.003972271
27960	-64.61615	-69.2102	4.594051	0.003370605
27970	-64.37257	-68.92358	4.551006	0.00351886
27980	-65.06386	-69.7009	4.637045	0.00322876
27990	-64.75934	-69.36949	4.610144	0.003316794
28000	-64.85156	-69.26674	4.415176	0.00403081
28010	-64.52878	-68.98299	4.454212	0.003876494
28020	-64.33598	-68.83663	4.500647	0.003700603
28030	-64.33177	-68.86634	4.534571	0.003577172
28040	-64.53291	-69.11569	4.582776	0.003408824
28050	-64.32487	-68.85435	4.529486	0.003595407
28060	-67.80228	-72.04861	4.246331	0.004772224
28070	-64.48494	-69.06016	4.575224	0.003434663
28080	-64.91332	-69.53797	4.624651	0.003269025
28090	-64.34636	-68.84206	4.495706	0.003718935
28100	-64.43661	-69.00299	4.56638	0.003465175
28110	-64.36277	-68.91069	4.547926	0.003529714
28120	-64.5344	-69.11739	4.582995	0.003408076
28130	-64.47888	-68.94138	4.462503	0.003844487
28140	-64.31909	-68.83859	4.519499	0.003631495
28150	-64.32101	-68.84602	4.525009	0.003611539
28160	-64.32313	-68.83309	4.509954	0.003666321
28170	-64.37348	-68.85959	4.486109	0.003754795
28180	-65.01477	-69.64793	4.63316	0.003241329
28190	-64.31934	-68.84052	4.521178	0.003625402
28200	-64.50602	-69.08468	4.578663	0.003422871
28210	-64.41775	-68.98018	4.562429	0.003478891
28220	-65.11698	-69.75808	4.641102	0.003215686
28230	-64.46173	-68.92737	4.465641	0.003832439
28240	-64.32734	-68.85888	4.531541	0.003588024
28250	-64.53631	-68.98936	4.453048	0.003881007
28260	-64.32467	-68.85396	4.529298	0.003596081
28270	-65.72461	-70.40464	4.680027	0.003092922
28280	-64.32163	-68.83342	4.51179	0.003659597
28290	-64.35071	-68.89433	4.543615	0.003544966
28300	-64.32194	-68.84827	4.526336	0.00360675
28310	-64.51737	-69.09781	4.580434	0.003416815
28320	-64.70153	-69.30556	4.604029	0.003337139
28330	-64.32029	-68.83428	4.513985	0.003651573
28340	-64.35594	-68.84786	4.491929	0.003733008
28350	-64.66215	-69.26174	4.599587	0.003351998
28360	-64.43133	-68.90303	4.471699	0.003809293
28370	-64.59297	-69.18406	4.591094	0.003380587
28380	-66.27616	-70.59304	4.316876	0.004447165
28390	-64.32596	-68.85639	4.530436	0.003591992
28400	-64.5353	-68.98851	4.453203	0.003880407
28410	-64.61609	-69.21013	4.594043	0.003370632
28420	-64.37706	-68.92938	4.55232	0.003514238
28430	-64.79763	-69.21828	4.420655	0.004008782
28440	-66.29792	-71.00706	4.709138	0.003004182
28450	-64.52131	-68.9767	4.455386	0.003871947
28460	-65.66358	-70.01598	4.352406	0.004291933
28470	-65.96891	-70.30283	4.333918	0.004372019
28480	-66.21071	-70.91574	4.705029	0.00301655
28490	-64.38319	-68.86648	4.483287	0.003765405
28500	-65.99253	-70.68682	4.694287	0.003049128
28510	-65.17422	-69.81954	4.645321	0.00320215
28520	-66.55092	-70.85359	4.302669	0.004510798
28530	-65.16501	-69.55259	4.387581	0.004143586
28540	-64.42392	-68.98768	4.563762	0.003474259
28550	-64.31917	-68.83941	4.520246	0.003628783
28560	-64.88397	-69.29598	4.412012	0.004043583
28570	-64.71999	-69.14909	4.429099	0.003975077
28580	-64.37573	-68.92767	4.551936	0.003515589
28590	-65.98102	-70.67472	4.693701	0.003050917
28600	-64.33523	-68.8718	4.536572	0.003570018
28610	-65.26786	-69.64751	4.37965	0.004176583
28620	-65.17349	-69.81876	4.645267	0.00320232
28630	-69.97046	-74.13781	4.167357	0.005164387
28640	-65.01925	-69.41891	4.399662	0.004093831
28650	-64.3716	-68.92231	4.550713	0.003519892
28660	-67.53422	-71.79171	4.257493	0.00471925
28670	-64.72619	-69.15459	4.428397	0.003977869
28680	-66.37412	-70.68583	4.31171	0.004470198
28690	-64.44416	-68.91321	4.469054	0.003819382
28700	-64.31909	-68.83858	4.519486	0.003631541
28710	-66.13274	-70.4574	4.324662	0.004412673
28720	-64.35944	-68.90625	4.546805	0.003533672
28730	-64.79735	-69.41129	4.613942	0.003304222
28740	-66.21886	-70.53881	4.319954	0.004433498
28750	-64.94007	-69.34681	4.406734	0.004064981
28760	-65.46285	-70.12748	4.664631	0.003140908
28770	-64.49807	-69.07546	4.57739	0.003427231
28780	-65.17101	-69.8161	4.645088	0.003202895
28790	-64.50353	-68.9618	4.458269	0.003860797
28800	-64.91159	-69.53609	4.624499	0.003269522
28810	-65.51062	-70.17819	4.667569	0.003131694
28820	-64.31944	-68.83563	4.516196	0.003643508
28830	-64.33243	-68.8674	4.53497	0.003575743
28840	-65.22569	-69.60854	4.38285	0.004163239
28850	-64.3429	-68.84013	4.497228	0.003713276
28860	-65.87523	-70.21463	4.339405	0.004348096
28870	-64.32312	-68.83309	4.509967	0.003666274
28880	-64.5835	-69.02967	4.446168	0.003907801
28890	-64.34175	-68.88158	4.53983	0.003558406
28900	-64.99972	-69.63166	4.63194	0.003245285
28910	-64.37572	-68.86115	4.485438	0.003757317
28920	-65.04271	-69.44035	4.397641	0.004102111
28930	-64.33227	-68.83505	4.502777	0.003692728
28940	-64.35146	-68.89536	4.543903	0.003543945
28950	-64.55649	-69.14266	4.586169	0.003397278
28960	-64.4207	-68.8947	4.474006	0.003800517
28970	-64.86508	-69.48542	4.62034	0.003283148
28980	-64.36742	-68.85542	4.487996	0.003747717
28990	-64.33328	-68.83545	4.502174	0.003694959
29000	-64.3379	-68.83754	4.499642	0.003704324
29010	-65.01152	-69.41185	4.400335	0.004091076
29020	-64.96184	-69.36659	4.404748	0.00407306
29030	-64.32962	-68.86279	4.533178	0.003582155
29040	-65.61935	-69.97459	4.355242	0.004279779
29050	-64.46972	-68.93387	4.464158	0.003838128
29060	-65.29212	-69.66996	4.377839	0.00418415
29070	-65.6492	-70.32496	4.675758	0.003106152
29080	-65.52096	-69.88268	4.361719	0.004252145
29090	-65.06216	-69.69907	4.636913	0.003229186
29100	-64.39734	-68.95504	4.557696	0.003495398
29110	-65.77167	-70.11733	4.345654	0.004321008
29120	-64.32511	-68.8331	4.507995	0.003673512
29130	-64.32665	-68.85765	4.531002	0.003589961
29140	-65.46884	-69.8341	4.365253	0.004237148
29150	-64.3199	-68.84278	4.522883	0.003619226
29160	-64.32054	-68.83405	4.513517	0.003653283
29170	-64.67962	-69.11342	4.433804	0.003956417
29180	-64.401	-68.95959	4.558588	0.003492281
29190	-64.32162	-68.84753	4.525909	0.00360829
29200	-64.70682	-69.13743	4.430607	0.003969087
29210	-64.31947	-68.83554	4.51607	0.003643965
29220	-64.46709	-68.93173	4.464642	0.003836272
29230	-64.87073	-69.49159	4.620856	0.003281456
29240	-64.42918	-68.90134	4.472156	0.003807552
29250	-64.48724	-69.06285	4.57561	0.003433339
29260	-65.60035	-69.95682	4.356474	0.004274507
29270	-64.57283	-69.02049	4.447668	0.003901943
29280	-64.7579	-69.18278	4.424886	0.00399186
29290	-64.85282	-69.26787	4.415051	0.004031312
29300	-64.48208	-69.05683	4.574742	0.00343632
29310	-64.64949	-69.08698	4.437485	0.003941882
29320	-65.10525	-69.49766	4.392403	0.004123655
29330	-64.33168	-68.83482	4.503143	0.003691379
29340	-64.51064	-69.09003	4.57939	0.003420384
29350	-65.1244	-69.51524	4.39084	0.004130105
29360	-64.63414	-69.07357	4.439423	0.00393425
29370	-64.47026	-69.04295	4.572695	0.00344336
29380	-64.79197	-69.40538	4.613414	0.003305969
29390	-66.68858	-70.98444	4.295857	0.00454163
29400	-64.5059	-69.08454	4.578644	0.003422937
29410	-64.7747	-69.19778	4.423075	0.003999096
29420	-64.59913	-69.19103	4.591892	0.003377888
29430	-64.43694	-69.00339	4.566446	0.003464946
29440	-64.90435	-69.52822	4.623864	0.0032716
29450	-64.67053	-69.10543	4.434898	0.003952091
29460	-64.42641	-68.89916	4.472752	0.003805284
29470	-65.0005	-69.4018	4.4013	0.004087128
29480	-65.82515	-70.16755	4.342401	0.004335086
29490	-65.88226	-70.22125	4.338988	0.00434991
29500	-64.3627	-68.85225	4.489549	0.003741901
29510	-64.54922	-69.13436	4.585141	0.003400771
29520	-64.31981	-68.84246	4.522656	0.003620047
29530	-65.33838	-69.71283	4.374446	0.004198373
29540	-64.40431	-68.96369	4.559377	0.003489527
29550	-64.47546	-68.93858	4.463115	0.003842134
29560	-64.8048	-69.41947	4.614668	0.003301824
29570	-64.51172	-69.09128	4.57956	0.003419804
29580	-64.36442	-68.91289	4.548468	0.003527803
29590	-64.33106	-68.83459	4.503535	0.003689931
29600	-64.44343	-69.01115	4.567727	0.003460511
29610	-64.41121	-68.97218	4.560971	0.003483967
29620	-64.50378	-68.962	4.458229	0.003860954
29630	-64.5693	-69.01747	4.44817	0.003899987
29640	-64.41227	-68.97348	4.561211	0.003483133
29650	-64.32417	-68.83305	4.508876	0.003670275
29660	-65.08715	-69.48105	4.393898	0.004117495
29670	-64.9902	-69.39241	4.40221	0.004083413
29680	-64.96015	-69.36505	4.404902	0.004072435
29690	-64.94081	-69.56784	4.627027	0.003261269
29700	-64.37659	-68.92878	4.552185	0.003514714
29710	-65.64811	-70.0015	4.353393	0.004287699
29720	-64.56507	-69.15244	4.58736	0.003393231
29730	-65.28801	-69.9413	4.653288	0.003176738
29740	-64.79087	-69.21223	4.421363	0.004005947
29750	-64.32153	-68.84733	4.525792	0.003608712
29760	-64.68939	-69.12203	4.432643	0.003961014
29770	-64.92481	-69.33295	4.408146	0.004059244
29780	-64.45259	-69.02207	4.56948	0.00345445
29790	-64.69512	-69.29844	4.603323	0.003339497
29800	-64.59279	-69.03768	4.444886	0.003912814
29810	-64.40949	-68.97007	4.56058	0.003485331
29820	-64.32149	-68.83348	4.511987	0.003658875
29830	-64.40494	-68.88259	4.477656	0.003786672
29840	-66.07933	-70.40696	4.327635	0.004399575
29850	-65.43917	-69.80647	4.367298	0.00422849
29860	-64.65654	-69.25547	4.598933	0.00335419
29870	-65.43462	-69.80223	4.367614	0.004227153
29880	-64.96309	-69.36772	4.404636	0.004073519
29890	-65.83769	-70.17934	4.341647	0.004338359
29900	-64.50733	-69.0862	4.578871	0.003422162
29910	-64.65488	-69.25361	4.598737	0.003354845
29920	-64.50311	-68.96145	4.45834	0.003860524
29930	-64.44724	-69.01571	4.568465	0.003457958
29940	-64.51256	-69.09225	4.57969	0.003419358
29950	-64.55258	-69.00318	4.450601	0.003890516
29960	-64.83599	-69.25272	4.416729	0.004024554
29970	-64.32183	-68.84802	4.526194	0.003607264
29980	-64.42895	-68.99377	4.564817	0.003470594
29990	-64.82337	-69.43982	4.616452	0.003295938
30000	-64.32137	-68.84693	4.525558	0.003609558
30010	-64.34614	-68.84194	4.495799	0.003718589
30020	-64.3839	-68.86699	4.483091	0.003766146
30030	-64.38146	-68.93501	4.553556	0.003509897
30040	-64.33341	-68.86896	4.535548	0.003573678
30050	-64.80609	-69.42088	4.614793	0.003301412
30060	-64.53158	-68.98536	4.453776	0.003878183
30070	-64.31932	-68.84037	4.521052	0.00362586
30080	-65.14533	-69.78854	4.643211	0.003208913
30090	-66.18022	-70.50228	4.322054	0.004424199
30100	-64.32891	-68.86161	4.532695	0.003583886
30110	-64.39942	-68.95762	4.558204	0.003493622
30120	-65.00948	-69.40999	4.400513	0.004090346
30130	-64.39031	-68.87166	4.481352	0.003772699
30140	-65.23799	-69.88784	4.649849	0.003187681
30150	-64.46965	-68.93382	4.46417	0.003838084
30160	-64.65397	-69.0909	4.436928	0.003944077
30170	-64.6767	-69.27796	4.601257	0.003346402
30180	-64.36628	-68.91535	4.549067	0.003525688
30190	-64.34877	-68.89162	4.542846	0.003547693
30200	-64.34367	-68.88437	4.540699	0.003555315
30210	-64.4085	-68.96885	4.560352	0.003486125
30220	-64.368	-68.91761	4.549609	0.003523779
30230	-64.31907	-68.83779	4.51872	0.003634325
30240	-64.4266	-68.99092	4.564326	0.003472298
30250	-64.92901	-69.55502	4.626014	0.003264574
30260	-64.63746	-69.23413	4.596666	0.003361801
30270	-64.37434	-68.92587	4.55153	0.003517015
30280	-66.15067	-70.47434	4.323674	0.004417037
30290	-65.02021	-69.41979	4.399579	0.004094172
30300	-64.32118	-68.84645	4.525272	0.003610591
30310	-65.55984	-70.23037	4.670532	0.003122428
30320	-64.56458	-69.01343	4.448848	0.003897344
30330	-64.5685	-69.15633	4.58783	0.003391637
30340	-64.64377	-69.24119	4.597423	0.003359257
30350	-64.36132	-68.90877	4.547445	0.003531412
30360	-64.31944	-68.83563	4.516189	0.003643533
30370	-65.22688	-69.60964	4.382758	0.004163619
30380	-64.58576	-69.03161	4.445855	0.003909025
30390	-64.37539	-68.92723	4.551836	0.00351594
30400	-64.49991	-68.95878	4.458874	0.003858465
