Iteration	Posterior	Likelihood	Prior	correlations[1]	correlations[2]	correlations[3]	correlations[4]	correlations[5]	correlations[6]	correlations[7]	correlations[8]	correlations[9]	correlations[10]	correlations[11]	correlations[12]	correlations[13]	correlations[14]	correlations[15]	correlations[16]	correlations[17]	correlations[18]	correlations[19]	correlations[20]	correlations[21]	correlations[22]	correlations[23]	correlations[24]	correlations[25]	correlations[26]	correlations[27]	correlations[28]	correlations[29]	correlations[30]	correlations[31]	correlations[32]	correlations[33]	correlations[34]	correlations[35]	correlations[36]	proportional_rates[1]	proportional_rates[2]	proportional_rates[3]	proportional_rates[4]	proportional_rates[5]	proportional_rates[6]	proportional_rates[7]	proportional_rates[8]	proportional_rates[9]	relative_rates[1]	relative_rates[2]	relative_rates[3]	relative_rates[4]	relative_rates[5]	relative_rates[6]	relative_rates[7]	relative_rates[8]	relative_rates[9]	sigma2
1180	103.2698	91.13418	12.13557	0.504597	0.21674	0.66055	0.583946	0.654391	0.590751	0.180076	0.837025	0.702809	0.0745717	0.382259	0.835719	0.667288	0.00471688	0.621768	-0.1418	0.138789	0.667136	0.444495	-0.23048	0.460836	0.417918	0.208372	-0.029216	0.134923	0.359735	0.642043	0.493058	0.225209	0.67605	0.779564	-0.0257533	0.855251	-0.184152	0.774378	0.156699	0.0490026	0.0910317	0.128566	0.166796	0.0336245	0.0553437	0.172809	0.249387	0.0534384	0.441023	0.819285	1.1571	1.50117	0.302621	0.498093	1.55528	2.24449	0.480946	0.3181114
1190	105.5347	93.42713	12.10752	0.515333	0.243944	0.613122	0.602367	0.654255	0.581719	0.176771	0.850045	0.714394	0.0825501	0.392998	0.82398	0.677839	-0.000421203	0.664745	-0.173389	0.162198	0.682814	0.393691	-0.215749	0.416294	0.413507	0.148894	-0.0184919	0.120868	0.315923	0.583479	0.480415	0.232514	0.686446	0.77999	-0.0719605	0.855975	-0.277055	0.755288	0.143012	0.0503458	0.0915729	0.126762	0.172687	0.0345462	0.0568606	0.177546	0.23559	0.0540899	0.453112	0.824156	1.14085	1.55418	0.310916	0.511746	1.59791	2.12031	0.486809	0.3271593
1200	106.1032	94.02772	12.07547	0.566688	0.242879	0.626485	0.635768	0.687355	0.598986	0.201343	0.85225	0.725239	0.0655578	0.381592	0.801843	0.689583	0.00758234	0.691805	-0.114899	0.268773	0.666207	0.422997	-0.181833	0.4374	0.439865	0.17758	-0.017015	0.130434	0.296995	0.597683	0.471425	0.253398	0.685961	0.743953	-0.0344378	0.881496	-0.280611	0.760952	0.157252	0.0468788	0.0852668	0.144071	0.156418	0.0321672	0.052945	0.185218	0.240751	0.056284	0.421909	0.767401	1.29664	1.40776	0.289505	0.476505	1.66697	2.16676	0.506556	0.3378143
1210	106.301	94.20438	12.09662	0.550328	0.21828	0.622143	0.645031	0.659477	0.593493	0.172375	0.840104	0.722011	0.0779893	0.404327	0.845947	0.677759	-0.0152515	0.699695	-0.112545	0.264216	0.620954	0.385648	-0.169049	0.434367	0.444026	0.169146	-0.0471983	0.0962748	0.315472	0.603136	0.458762	0.234936	0.716356	0.753132	0.0603825	0.884231	-0.272579	0.746589	0.164852	0.0571904	0.0780179	0.156067	0.155975	0.0320762	0.0458549	0.182008	0.24007	0.0527404	0.514714	0.702161	1.40461	1.40378	0.288686	0.412694	1.63807	2.16063	0.474664	0.3307469
1220	103.1528	91.205	11.94782	0.507577	0.21722	0.633628	0.640424	0.706545	0.56699	0.196103	0.847192	0.702218	-0.0318695	0.433085	0.829138	0.733105	-0.0577593	0.682115	-0.156042	0.262686	0.66877	0.403782	-0.160999	0.457034	0.344914	0.156151	-0.0531254	0.0819738	0.278589	0.596208	0.47082	0.2268	0.65123	0.772496	-0.0234108	0.893962	-0.316971	0.730906	0.135498	0.0439004	0.0724886	0.154558	0.145889	0.0265912	0.0454114	0.163101	0.291158	0.0569028	0.395104	0.652398	1.39102	1.313	0.239321	0.408703	1.46791	2.62042	0.512125	0.38381
1230	105.3763	93.45961	11.91668	0.504446	0.302105	0.62877	0.608302	0.731513	0.531229	0.20207	0.838717	0.713618	-0.0569712	0.437317	0.844906	0.75981	-0.0485141	0.678514	-0.166429	0.199802	0.672618	0.425826	-0.175341	0.443457	0.346398	0.155058	-0.0559183	0.0729355	0.280451	0.5703	0.475103	0.194662	0.674836	0.784345	-0.0362484	0.900198	-0.31328	0.723928	0.147369	0.0437083	0.0725379	0.106317	0.176995	0.0266093	0.0405584	0.192767	0.291355	0.0491519	0.393375	0.652841	0.956857	1.59295	0.239483	0.365026	1.7349	2.6222	0.442367	0.3959504
1240	101.7902	89.88779	11.90238	0.490487	0.304504	0.597582	0.619538	0.732096	0.49496	0.17776	0.858641	0.714391	-0.0381693	0.42337	0.869119	0.719969	-0.0498752	0.685929	-0.17224	0.154806	0.671606	0.419023	-0.222984	0.432787	0.362979	0.144766	-0.0581905	0.0385478	0.286216	0.568707	0.478056	0.208325	0.670616	0.792937	-0.0441747	0.889224	-0.34187	0.731112	0.175042	0.0391764	0.0690211	0.0948563	0.168414	0.0253192	0.0385921	0.183421	0.334431	0.0467689	0.352588	0.62119	0.853707	1.51572	0.227873	0.347328	1.65079	3.00988	0.42092	0.401653
1250	107.5642	95.61492	11.94932	0.486782	0.284831	0.629347	0.619383	0.721753	0.500575	0.177435	0.84491	0.721593	-0.0541477	0.408717	0.87055	0.730892	-0.0480227	0.68475	-0.166832	0.163352	0.689304	0.461399	-0.215441	0.441919	0.374567	0.173581	-0.0572798	0.0391028	0.244181	0.578438	0.500246	0.134044	0.684008	0.776779	-0.0667493	0.86596	-0.371771	0.73143	0.131057	0.0412047	0.0725945	0.105838	0.161523	0.0277919	0.0405901	0.156784	0.351746	0.0419289	0.370842	0.653351	0.952541	1.4537	0.250127	0.365311	1.41105	3.16571	0.377361	0.3832347
1260	104.5112	92.61126	11.89992	0.489029	0.284846	0.599249	0.66511	0.717397	0.524082	0.179046	0.822135	0.736134	-0.0706336	0.428651	0.853987	0.671723	0.0094152	0.715966	-0.185979	0.149588	0.685269	0.428647	-0.203003	0.436362	0.40985	0.17083	-0.0661394	0.0195461	0.213833	0.574266	0.480697	0.15438	0.68293	0.782348	-0.0749262	0.863264	-0.3458	0.7471	0.156129	0.0414611	0.056322	0.12086	0.209686	0.0274024	0.037211	0.143731	0.322463	0.0408632	0.37315	0.506898	1.08774	1.88718	0.246622	0.334899	1.29358	2.90217	0.367769	0.4026442
1270	102.3226	90.19943	12.12313	0.48374	0.285035	0.631768	0.666744	0.718921	0.509659	0.171468	0.809869	0.731914	-0.0631704	0.434362	0.826795	0.63648	0.055355	0.661728	-0.192998	0.17004	0.671953	0.429801	-0.167251	0.436343	0.427755	0.17074	-0.0556529	0.0287971	0.229612	0.599431	0.402819	0.13677	0.692999	0.788108	-0.085392	0.868071	-0.337631	0.726459	0.140959	0.0466463	0.0604514	0.126502	0.204679	0.03382	0.0391204	0.161827	0.281163	0.0457916	0.419817	0.544062	1.13852	1.84211	0.30438	0.352083	1.45644	2.53047	0.412124	0.3220933
1280	110.0437	97.98325	12.06048	0.467408	0.293932	0.632328	0.611442	0.684656	0.525032	0.136934	0.806355	0.715945	-0.033669	0.352812	0.817013	0.643627	0.0439598	0.669638	-0.171073	0.234705	0.652847	0.421747	-0.144302	0.514054	0.398247	0.179536	-0.0608927	0.0165528	0.223748	0.616451	0.409298	0.224844	0.651239	0.785128	-0.0684236	0.889628	-0.331765	0.727184	0.139142	0.0467991	0.0642202	0.126916	0.20535	0.0320195	0.0392485	0.18093	0.258749	0.0457674	0.421192	0.577982	1.14225	1.84815	0.288175	0.353237	1.62837	2.32874	0.411907	0.3429169
1290	108.3158	96.21545	12.10035	0.497931	0.400794	0.641268	0.621048	0.690598	0.527478	0.101464	0.788702	0.733542	-0.0285314	0.345228	0.811059	0.654694	0.00851445	0.699227	-0.159691	0.1712	0.651863	0.483309	-0.169228	0.515108	0.405887	0.172807	-0.0642364	0.0165538	0.237964	0.612424	0.424795	0.265217	0.712235	0.79938	-0.0265819	0.90643	-0.266389	0.755084	0.134434	0.0487605	0.0796475	0.136164	0.21605	0.0326751	0.0413126	0.129025	0.268191	0.0481743	0.438844	0.716827	1.22547	1.94445	0.294076	0.371813	1.16123	2.41372	0.433568	0.3295138
1300	113.325	101.245	12.08009	0.491433	0.345596	0.617055	0.653807	0.710727	0.542168	0.134976	0.803784	0.69283	0.00452643	0.352748	0.817855	0.676979	0.0120883	0.687379	-0.154914	0.194332	0.655894	0.496714	-0.217466	0.513159	0.400767	0.197901	-0.0452606	0.0172997	0.245532	0.604954	0.401812	0.294139	0.677652	0.782984	-0.00591238	0.912766	-0.288973	0.762384	0.135328	0.0475494	0.0726807	0.138651	0.188082	0.0235499	0.043262	0.139363	0.304101	0.0427599	0.427945	0.654126	1.24786	1.69274	0.211949	0.389358	1.25427	2.73691	0.384839	0.3362588
1310	109.8734	97.73668	12.13676	0.488721	0.353155	0.637495	0.646858	0.701236	0.518681	0.163755	0.808976	0.703627	-0.0213435	0.310823	0.791877	0.682456	0.0119443	0.677614	-0.160948	0.187386	0.64461	0.511234	-0.227335	0.494078	0.408794	0.188877	-0.0823526	0.0728918	0.254162	0.612399	0.456094	0.29421	0.687564	0.798294	-0.0107004	0.914897	-0.280638	0.77721	0.136557	0.0480141	0.0687777	0.137915	0.189921	0.02378	0.0406157	0.140725	0.307074	0.0431778	0.432127	0.618999	1.24124	1.70928	0.21402	0.365541	1.26653	2.76366	0.388601	0.3177331
1320	114.7256	102.6116	12.11407	0.459096	0.350884	0.635758	0.66469	0.711913	0.534794	0.156752	0.81443	0.71119	-0.0209344	0.32205	0.80013	0.690841	0.0148339	0.670651	-0.113419	0.194049	0.660281	0.519547	-0.227275	0.532543	0.418561	0.194854	-0.0738361	0.0279563	0.243109	0.626497	0.441483	0.300404	0.679971	0.800827	-0.00754793	0.912943	-0.274318	0.765711	0.146619	0.0527025	0.0754935	0.133898	0.176708	0.0249864	0.0430396	0.142601	0.299421	0.0511502	0.474322	0.679442	1.20509	1.59037	0.224877	0.387356	1.28341	2.69479	0.460352	0.3250238
1330	111.0459	98.90053	12.14538	0.480562	0.315834	0.64066	0.732141	0.708736	0.523078	0.2051	0.795455	0.749335	-0.00913858	0.310831	0.816952	0.712146	0.0399211	0.671429	-0.157106	0.211974	0.670442	0.540071	-0.230603	0.555113	0.392347	0.190888	-0.0521762	0.0825582	0.212332	0.609026	0.447855	0.306841	0.732466	0.798971	-0.0230192	0.911663	-0.248946	0.738968	0.14564	0.0523933	0.0750506	0.12199	0.206998	0.0295022	0.042787	0.156512	0.267064	0.0477023	0.47154	0.675455	1.09791	1.86298	0.26552	0.385083	1.40861	2.40357	0.429321	0.315007
1340	106.8279	94.79256	12.03531	0.465426	0.322761	0.628011	0.767243	0.670759	0.498518	0.206283	0.766177	0.719981	0.00932519	0.318776	0.801332	0.701617	0.0464488	0.65872	-0.194208	0.178405	0.670536	0.541086	-0.190755	0.565042	0.550594	0.209114	-0.0531947	0.109812	0.223679	0.629905	0.431602	0.285812	0.747201	0.797543	0.0188281	0.901901	-0.242006	0.743844	0.157456	0.0551379	0.0722427	0.125941	0.201294	0.0294017	0.0458282	0.164711	0.255242	0.0502012	0.496241	0.650184	1.13347	1.81164	0.264615	0.412454	1.4824	2.29718	0.451811	0.3516603
1350	104.6949	92.63183	12.06303	0.464843	0.314825	0.640547	0.767881	0.668357	0.48515	0.217603	0.751219	0.663339	0.0153546	0.361949	0.793872	0.685954	0.105474	0.644477	-0.184251	0.190464	0.678986	0.517206	-0.179436	0.566787	0.5233	0.215031	-0.0451826	0.109514	0.218342	0.659264	0.406641	0.395894	0.76365	0.789219	0.0111914	0.898931	-0.257693	0.745454	0.151744	0.0580654	0.0678407	0.123168	0.208921	0.0287543	0.0448191	0.161837	0.249622	0.0569733	0.522588	0.610566	1.10851	1.88029	0.258788	0.403372	1.45653	2.2466	0.51276	0.342043
1360	106.5699	94.41977	12.15009	0.483356	0.339269	0.659478	0.741447	0.665139	0.486627	0.23197	0.772957	0.659807	0.0288275	0.360785	0.776878	0.659955	0.100968	0.655583	-0.127218	0.230609	0.707921	0.50452	-0.17423	0.585298	0.529702	0.175128	-0.0669631	0.0981995	0.206439	0.670672	0.398318	0.4043	0.750206	0.783822	0.0290367	0.89874	-0.246222	0.748187	0.184086	0.0549709	0.0732213	0.0976482	0.21476	0.0300365	0.0449575	0.151366	0.275889	0.0571502	0.494738	0.658992	0.878833	1.93284	0.270328	0.404617	1.3623	2.483	0.514352	0.3135265
1370	113.918	101.8247	12.0933	0.427471	0.318712	0.651797	0.729471	0.647681	0.47924	0.253126	0.779891	0.662094	-0.0070534	0.429278	0.793817	0.698873	0.0957545	0.666934	-0.128527	0.268792	0.715079	0.514011	-0.152082	0.594994	0.540604	0.173534	-0.120476	0.113828	0.247635	0.680084	0.37466	0.384551	0.747925	0.764778	0.0520027	0.910825	-0.223369	0.740995	0.171647	0.0559799	0.0644037	0.101357	0.218702	0.033856	0.0457827	0.154145	0.271506	0.0542676	0.503819	0.579633	0.912212	1.96832	0.304704	0.412044	1.3873	2.44356	0.488409	0.3318447
1380	108.5536	96.47064	12.08291	0.447123	0.313868	0.603921	0.715635	0.64539	0.497854	0.24622	0.783181	0.756291	0.0109185	0.357086	0.802685	0.672541	0.0694333	0.662293	-0.145553	0.283513	0.726373	0.520047	-0.116511	0.597438	0.49977	0.145377	-0.110574	0.138712	0.197853	0.684665	0.397936	0.35512	0.74392	0.777742	0.0650535	0.905633	-0.225886	0.741261	0.18009	0.0571308	0.0701303	0.0860435	0.220572	0.0336325	0.046724	0.157314	0.270871	0.0575817	0.514178	0.631173	0.774391	1.98515	0.302692	0.420516	1.41583	2.43784	0.518235	0.3353106
1390	112.3427	100.2607	12.08197	0.452584	0.284308	0.62953	0.714169	0.656694	0.529977	0.222481	0.778574	0.74953	0.0157642	0.386451	0.805613	0.696341	0.0652907	0.671815	-0.138163	0.239314	0.71164	0.52685	-0.0516236	0.598579	0.451018	0.126922	-0.123757	0.131306	0.191216	0.671311	0.47756	0.352876	0.7377	0.791213	0.0594247	0.929493	-0.222214	0.747834	0.164168	0.0560575	0.0753374	0.112538	0.237454	0.0335459	0.0536864	0.155282	0.214906	0.0611933	0.504517	0.678036	1.01284	2.13708	0.301913	0.483178	1.39754	1.93415	0.550739	0.3356263
1400	108.6343	96.62121	12.01311	0.452934	0.308909	0.63498	0.736834	0.668475	0.541115	0.219103	0.788444	0.714725	0.0424507	0.405888	0.819028	0.69569	0.053986	0.658683	-0.117535	0.239009	0.678967	0.486719	-0.0352524	0.590917	0.432101	0.123465	-0.107604	0.12112	0.185613	0.684867	0.476479	0.371141	0.745502	0.798573	0.0584265	0.899481	-0.237377	0.783001	0.117144	0.0578657	0.0683541	0.116168	0.223529	0.0346279	0.0554181	0.160291	0.221838	0.0619081	0.520791	0.615187	1.04551	2.01176	0.311651	0.498763	1.44262	1.99654	0.557173	0.3595529
1410	105.1858	93.11338	12.07246	0.508277	0.261169	0.621814	0.776757	0.672137	0.54686	0.234078	0.793503	0.727609	0.0409231	0.427412	0.838844	0.697082	0.0622642	0.677268	-0.0908006	0.244068	0.675369	0.487594	-0.0529506	0.509574	0.368854	0.114765	-0.118013	0.125129	0.175454	0.681918	0.482658	0.353342	0.774298	0.796396	0.0785262	0.898281	-0.255346	0.792425	0.113426	0.0559861	0.0729841	0.0948982	0.208205	0.0308311	0.0489485	0.146018	0.288583	0.0535459	0.503875	0.656857	0.854084	1.87385	0.27748	0.440536	1.31416	2.59725	0.481913	0.338835
1420	109.5638	97.41755	12.14621	0.526314	0.275945	0.647179	0.764047	0.652729	0.540982	0.215126	0.79238	0.720225	0.0627273	0.440145	0.819639	0.683569	0.0622027	0.707296	-0.0708272	0.255014	0.684261	0.436066	-0.0781944	0.527577	0.3821	0.0877228	-0.103612	0.124131	0.186112	0.695726	0.52521	0.309643	0.767625	0.79261	0.0603707	0.917197	-0.240223	0.804832	0.104545	0.0557274	0.0635904	0.112049	0.233932	0.0337351	0.0522085	0.164061	0.224534	0.0601624	0.501547	0.572314	1.00844	2.10539	0.303616	0.469877	1.47655	2.02081	0.541461	0.3147451
1430	108.6541	96.62044	12.03366	0.523574	0.261076	0.66427	0.739584	0.637896	0.535038	0.231363	0.761111	0.700737	0.0391721	0.457133	0.842213	0.631181	0.154318	0.734779	-0.178763	0.238178	0.648065	0.452522	-0.0773464	0.556461	0.398052	0.0869209	-0.114964	0.140678	0.206499	0.689104	0.576675	0.33904	0.775873	0.806404	0.0689379	0.927528	-0.193564	0.792976	0.145342	0.0568601	0.0673806	0.0946691	0.247876	0.0429841	0.0553204	0.17384	0.197322	0.0637483	0.511741	0.606426	0.852022	2.23088	0.386857	0.497883	1.56456	1.7759	0.573734	0.3522389
1440	111.1235	99.11008	12.01345	0.49835	0.26086	0.654776	0.737358	0.646459	0.529153	0.240937	0.760949	0.714462	0.0530773	0.479293	0.83744	0.627599	0.147143	0.730866	-0.174732	0.251713	0.64595	0.426879	-0.0357072	0.555485	0.37574	0.074644	-0.118426	0.123257	0.169516	0.712725	0.565037	0.311465	0.823718	0.829101	0.0673266	0.935781	-0.189619	0.807009	0.163768	0.0542497	0.0644015	0.0834556	0.249566	0.0393476	0.0506235	0.171599	0.223831	0.0629264	0.488247	0.579614	0.751101	2.24609	0.354128	0.455611	1.54439	2.01448	0.566338	0.3594304
1450	108.1089	95.92736	12.18155	0.495673	0.252549	0.658777	0.711465	0.645727	0.530689	0.259178	0.750306	0.668764	0.0500768	0.497753	0.836661	0.67442	0.138033	0.719634	-0.171995	0.234245	0.648444	0.424858	-0.0380238	0.573267	0.371219	0.0922162	-0.121052	0.121794	0.16811	0.709887	0.56555	0.339749	0.810986	0.819826	0.0635093	0.923169	-0.126884	0.805324	0.167397	0.0562181	0.0692845	0.0859812	0.257118	0.0434614	0.0535638	0.189668	0.186951	0.0577541	0.505963	0.62356	0.77383	2.31406	0.391152	0.482074	1.70701	1.68256	0.519787	0.3038148
1460	106.2703	94.03862	12.23168	0.583455	0.262412	0.646715	0.73239	0.648403	0.518548	0.292099	0.761927	0.640057	0.0317699	0.513462	0.818542	0.695096	0.155992	0.728725	-0.174895	0.242471	0.659584	0.409436	-0.0463361	0.527168	0.377762	0.113231	-0.0960571	0.109673	0.177658	0.709246	0.5621	0.349886	0.794035	0.822732	0.0792046	0.922012	-0.145783	0.81498	0.19978	0.0590906	0.068387	0.0907263	0.197928	0.0458599	0.0491269	0.200135	0.227805	0.0609414	0.531816	0.615483	0.816536	1.78135	0.412739	0.442142	1.80122	2.05024	0.548473	0.2889615
1470	98.58887	86.38274	12.20613	0.567705	0.27364	0.653184	0.713516	0.677088	0.504869	0.322369	0.769628	0.612443	0.0381755	0.527823	0.788493	0.700988	0.15844	0.724695	-0.0931247	0.336089	0.671235	0.40046	-0.0167411	0.5562	0.361022	0.130961	-0.0892342	0.117232	0.189355	0.713113	0.574545	0.316893	0.761864	0.820331	0.0852565	0.913527	-0.145765	0.790757	0.179773	0.0514092	0.0767408	0.0868153	0.240163	0.0464806	0.0470092	0.191508	0.201486	0.0583884	0.462683	0.690667	0.781338	2.16147	0.418325	0.423083	1.72357	1.81337	0.525496	0.2964397
1480	102.5652	90.52224	12.04297	0.562594	0.267189	0.651806	0.69601	0.638175	0.501183	0.313571	0.785398	0.608802	0.0347244	0.52176	0.792155	0.699204	0.17597	0.709932	-0.0821178	0.283532	0.632456	0.365864	-0.0225846	0.540207	0.345583	0.112107	-0.0845811	0.0914213	0.267391	0.72849	0.609068	0.297859	0.840092	0.82366	0.0591022	0.915395	-0.169399	0.764444	0.157279	0.0538193	0.0713125	0.082312	0.223175	0.0431927	0.043684	0.171889	0.256357	0.0542583	0.484374	0.641812	0.740808	2.00858	0.388735	0.393156	1.547	2.30721	0.488324	0.3489741
1490	106.1614	94.23639	11.92497	0.546146	0.294577	0.656911	0.711648	0.642134	0.491395	0.307009	0.767233	0.629877	0.00349207	0.47882	0.805234	0.676476	0.257553	0.68107	-0.0819123	0.281785	0.65034	0.40839	-0.0253728	0.593997	0.37757	0.116783	-0.110317	0.106824	0.266423	0.730582	0.619082	0.274557	0.818315	0.82868	0.0447825	0.914034	-0.169825	0.758954	0.149139	0.0608858	0.0635494	0.0731586	0.230167	0.0383393	0.0450526	0.177275	0.257881	0.0536916	0.547973	0.571945	0.658427	2.0715	0.345053	0.405473	1.59547	2.32093	0.483225	0.3926834
1500	102.0235	89.96607	12.0574	0.470173	0.265696	0.641216	0.745335	0.645997	0.512852	0.346185	0.792188	0.615787	0.0154929	0.463668	0.801644	0.661686	0.0919214	0.610203	-0.0771643	0.270537	0.681414	0.41199	-0.0309529	0.559196	0.372287	0.120432	-0.101489	0.119511	0.249577	0.712997	0.6404	0.250165	0.806961	0.800887	0.0385045	0.89994	-0.1616	0.762882	0.147281	0.0611402	0.0592734	0.0781109	0.235408	0.0299368	0.0452408	0.178015	0.258959	0.053916	0.550262	0.533461	0.702998	2.11867	0.269431	0.407167	1.60214	2.33063	0.485244	0.3439765
1510	100.0436	87.9733	12.07026	0.493391	0.257251	0.637367	0.745102	0.632253	0.504941	0.342707	0.787766	0.623449	-0.0281021	0.460081	0.737021	0.646686	0.234147	0.626892	-0.139812	0.252445	0.674961	0.425432	-0.0299476	0.573446	0.335279	0.169428	-0.0814004	0.113073	0.267278	0.692999	0.641754	0.27359	0.814949	0.812014	0.043962	0.891431	-0.144287	0.767448	0.105196	0.0637292	0.0829664	0.0962834	0.217845	0.0325744	0.0455702	0.173167	0.227523	0.0603412	0.573563	0.746698	0.866551	1.9606	0.29317	0.410132	1.55851	2.04771	0.543071	0.3395802
1520	99.60854	87.46348	12.14506	0.475348	0.234585	0.654207	0.733825	0.615606	0.495712	0.337216	0.778577	0.63828	-0.0278839	0.463159	0.739727	0.676766	0.290281	0.604181	-0.176348	0.238445	0.673542	0.458343	-0.0389236	0.555284	0.392983	0.181577	-0.0625034	0.13129	0.278552	0.717091	0.642447	0.274077	0.832056	0.801942	0.0555997	0.887711	-0.134578	0.76015	0.137308	0.0623573	0.0811803	0.098219	0.169172	0.0376058	0.0428663	0.169439	0.280117	0.0590422	0.561215	0.730623	0.883971	1.52255	0.338452	0.385797	1.52495	2.52106	0.53138	0.3151066
1530	97.91451	85.89266	12.02185	0.470907	0.259547	0.65818	0.727469	0.63422	0.50385	0.314984	0.751351	0.654002	-0.0607949	0.4693	0.738743	0.650973	0.258692	0.627418	-0.174508	0.2497	0.65832	0.476552	-0.058363	0.546992	0.407099	0.221046	-0.0227325	0.114268	0.307307	0.720695	0.633426	0.28474	0.806849	0.812926	0.0475906	0.912809	-0.194414	0.760468	0.116603	0.0686774	0.0785769	0.108174	0.188771	0.0283042	0.0525488	0.174398	0.235523	0.0650263	0.618096	0.707193	0.973564	1.69894	0.254738	0.47294	1.56958	2.11971	0.585237	0.356423
1540	106.7129	94.72072	11.99217	0.452302	0.25577	0.656268	0.696431	0.649113	0.511804	0.325923	0.788641	0.703123	-0.0625198	0.452432	0.736312	0.630058	0.263079	0.586943	-0.190441	0.243994	0.683818	0.507405	-0.0513707	0.549599	0.385584	0.217042	-0.0353118	0.101829	0.328519	0.724187	0.608416	0.293193	0.795687	0.821455	0.0436735	0.912976	-0.186661	0.792013	0.110496	0.0500258	0.0828045	0.114658	0.149504	0.0256937	0.0477021	0.158313	0.31227	0.0590287	0.450233	0.745241	1.03193	1.34554	0.231243	0.429319	1.42481	2.81043	0.531258	0.3671621
1550	108.0402	96.03629	12.00392	0.443208	0.275073	0.64916	0.691141	0.664348	0.511787	0.323673	0.794918	0.703465	-0.0509556	0.38137	0.746277	0.636553	0.260949	0.585297	-0.171215	0.241516	0.666496	0.454119	-0.053954	0.544872	0.440477	0.242053	-0.0226708	0.0741205	0.318752	0.71902	0.570964	0.231226	0.800308	0.795933	0.0541031	0.916816	-0.171216	0.785433	0.118688	0.049442	0.0865767	0.122941	0.147759	0.0351708	0.0457137	0.156465	0.297592	0.0583398	0.444978	0.77919	1.10647	1.32983	0.316537	0.411423	1.40819	2.67833	0.525058	0.3628727
1560	105.8673	93.79073	12.0766	0.449163	0.250436	0.674836	0.716161	0.676469	0.506571	0.315906	0.824378	0.727521	-0.051412	0.408973	0.766992	0.65581	0.249348	0.60468	-0.127235	0.308527	0.683031	0.425802	-0.0630522	0.531042	0.461641	0.199521	-0.0473645	0.0879394	0.345651	0.694388	0.507031	0.230843	0.787933	0.787416	0.0585349	0.88863	-0.166567	0.778105	0.0827758	0.0504214	0.0945626	0.115154	0.161389	0.038415	0.0514543	0.170898	0.264469	0.0532381	0.453792	0.851063	1.03638	1.4525	0.345735	0.463089	1.53808	2.38022	0.479143	0.3374354
1570	107.9371	95.9918	11.94534	0.433324	0.25552	0.685843	0.671044	0.67738	0.517311	0.30748	0.812439	0.763846	-0.0635605	0.397215	0.755632	0.637044	0.240034	0.613919	-0.137122	0.280104	0.700848	0.483345	-0.0731532	0.521917	0.438231	0.208863	-0.0474606	0.1656	0.309132	0.703193	0.609098	0.224022	0.785221	0.810373	0.0602102	0.906242	-0.17349	0.815232	0.118692	0.0476127	0.089295	0.153324	0.177079	0.0342392	0.0485881	0.161378	0.236854	0.0516304	0.428514	0.803655	1.37991	1.59371	0.308153	0.437293	1.4524	2.13169	0.464673	0.384764
1580	110.7729	98.63214	12.14074	0.444056	0.276224	0.678941	0.661685	0.670575	0.538196	0.32765	0.821727	0.752173	-0.0464152	0.390834	0.780926	0.629912	0.228084	0.634757	-0.129196	0.277277	0.702286	0.490586	-0.0266641	0.527044	0.409245	0.209452	-0.0387963	0.197117	0.32117	0.727573	0.597961	0.177495	0.771343	0.805709	0.035284	0.896722	-0.184271	0.815469	0.105998	0.0488146	0.102328	0.143628	0.172564	0.0351888	0.0499357	0.152872	0.243423	0.0512461	0.439332	0.920951	1.29266	1.55307	0.316699	0.449421	1.37585	2.19081	0.461215	0.3164705
1590	110.2856	98.14528	12.14035	0.435559	0.281579	0.685136	0.685135	0.654433	0.536866	0.324951	0.824948	0.831973	-0.0406186	0.376822	0.790612	0.599575	0.20458	0.621926	-0.142512	0.25469	0.710696	0.479433	-0.0238839	0.531958	0.432636	0.204048	-0.0638206	0.218983	0.327343	0.708185	0.607999	0.174308	0.807233	0.79037	0.0373968	0.891288	-0.197189	0.795958	0.142743	0.0562438	0.0968827	0.118571	0.176842	0.0360612	0.0511737	0.156662	0.249458	0.0581057	0.506195	0.871945	1.06714	1.59158	0.324551	0.460563	1.40996	2.24512	0.522951	0.3165956
1600	110.4123	98.51287	11.89943	0.476652	0.312992	0.631134	0.694937	0.65945	0.531488	0.374982	0.808615	0.796536	-0.0355729	0.383195	0.801593	0.606643	0.16622	0.634536	-0.159453	0.281923	0.714294	0.477505	-0.020595	0.544379	0.446185	0.193407	-0.061123	0.210623	0.342541	0.708045	0.604893	0.181939	0.819837	0.771025	0.0542984	0.909161	-0.224442	0.778604	0.152073	0.0544853	0.0842625	0.110235	0.235193	0.0318354	0.0510347	0.145647	0.231919	0.0553874	0.490368	0.758362	0.992114	2.11674	0.286519	0.459312	1.31083	2.08727	0.498487	0.4028412
1610	107.5053	95.55456	11.9507	0.483675	0.311433	0.648613	0.693702	0.637384	0.536684	0.383922	0.793786	0.813547	-0.0605043	0.417806	0.818152	0.640986	0.173383	0.638552	-0.150502	0.27859	0.727833	0.500722	-0.0274024	0.538862	0.432166	0.195906	-0.0375446	0.211436	0.347376	0.732721	0.587137	0.199014	0.815663	0.767505	0.0219277	0.899451	-0.211084	0.767794	0.136697	0.0538793	0.0833252	0.109009	0.232776	0.0318652	0.050467	0.144027	0.239879	0.0547713	0.484914	0.749927	0.981078	2.09499	0.286786	0.454203	1.29625	2.15892	0.492942	0.3827063
