Iteration	Posterior	Likelihood	Prior	correlations[1]	correlations[2]	correlations[3]	correlations[4]	correlations[5]	correlations[6]	correlations[7]	correlations[8]	correlations[9]	correlations[10]	correlations[11]	correlations[12]	correlations[13]	correlations[14]	correlations[15]	correlations[16]	correlations[17]	correlations[18]	correlations[19]	correlations[20]	correlations[21]	correlations[22]	correlations[23]	correlations[24]	correlations[25]	correlations[26]	correlations[27]	correlations[28]	correlations[29]	correlations[30]	correlations[31]	correlations[32]	correlations[33]	correlations[34]	correlations[35]	correlations[36]	proportional_rates[1]	proportional_rates[2]	proportional_rates[3]	proportional_rates[4]	proportional_rates[5]	proportional_rates[6]	proportional_rates[7]	proportional_rates[8]	proportional_rates[9]	relative_rates[1]	relative_rates[2]	relative_rates[3]	relative_rates[4]	relative_rates[5]	relative_rates[6]	relative_rates[7]	relative_rates[8]	relative_rates[9]	sigma2
1300	120.9243	108.7458	12.17853	0.701139	0.594855	0.45609	0.70665	0.845054	0.691205	0.14365	0.863866	0.737105	0.27985	0.542336	0.712848	0.513265	0.301323	0.684415	0.120142	0.475323	0.666309	0.432687	0.0903491	0.609308	0.353174	0.279768	-0.0787517	-0.122232	0.172557	0.746151	0.589826	0.180393	0.738157	0.804471	0.0399879	0.930127	-0.137725	0.838932	0.166475	0.0495129	0.0785687	0.127372	0.187279	0.0357417	0.0586261	0.175374	0.227722	0.0598036	0.445616	0.707118	1.14634	1.68551	0.321675	0.527635	1.57837	2.0495	0.538232	0.304734
1310	118.8551	106.6052	12.24982	0.723444	0.582805	0.468084	0.740253	0.85009	0.689113	0.127125	0.877585	0.761916	0.256384	0.575514	0.721042	0.525973	0.302001	0.680512	0.151083	0.476848	0.659643	0.442591	0.0754413	0.619145	0.274185	0.243248	-0.0737871	-0.159239	0.175768	0.762629	0.594735	0.18017	0.756874	0.802637	0.0623923	0.940189	-0.143937	0.819696	0.148689	0.0485781	0.0928626	0.130349	0.175264	0.0350669	0.0575192	0.172063	0.229623	0.0586744	0.437203	0.835763	1.17314	1.57738	0.315602	0.517673	1.54857	2.06661	0.52807	0.2837653
1320	119.1191	106.848	12.27102	0.689285	0.547837	0.477137	0.701286	0.830207	0.683317	0.16523	0.874751	0.761763	0.22399	0.552163	0.736437	0.547631	0.251127	0.71827	0.172259	0.548838	0.681978	0.437356	0.0597634	0.629952	0.334642	0.251879	-0.0503883	-0.0853201	0.193401	0.792984	0.567248	0.140864	0.787642	0.788779	0.0998763	0.937131	-0.183279	0.830165	0.126937	0.0487183	0.0905522	0.130725	0.17577	0.0351681	0.0573774	0.17256	0.230286	0.0588438	0.438465	0.81497	1.17652	1.58193	0.316513	0.516396	1.55304	2.07257	0.529594	0.277815
1330	118.8084	106.6396	12.16877	0.691926	0.512295	0.493429	0.689701	0.843607	0.650509	0.169814	0.858196	0.716462	0.211682	0.542131	0.751561	0.556698	0.243027	0.719908	0.179531	0.565412	0.712852	0.427413	0.0799548	0.637301	0.372822	0.303734	-0.0464161	-0.0931958	0.203141	0.767213	0.550123	0.178516	0.752432	0.808252	0.010741	0.923007	-0.216365	0.785893	0.149268	0.046343	0.0861373	0.124023	0.170387	0.0376868	0.0545799	0.165208	0.255715	0.0599199	0.417087	0.775236	1.11621	1.53348	0.339181	0.491219	1.48687	2.30144	0.539279	0.3077226
1340	123.3028	111.0851	12.21768	0.708645	0.577189	0.47865	0.679319	0.846018	0.656669	0.166564	0.872159	0.688811	0.21686	0.521707	0.748583	0.571378	0.254565	0.713624	0.173224	0.5432	0.719588	0.40261	0.0452879	0.658394	0.34667	0.313523	-0.0660252	-0.0885176	0.216311	0.733911	0.543796	0.158211	0.73175	0.79992	-0.020165	0.930969	-0.163995	0.798449	0.143185	0.0454506	0.0766698	0.109721	0.197679	0.0354373	0.0535289	0.171956	0.250791	0.058766	0.409055	0.690029	0.987493	1.77912	0.318936	0.48176	1.5476	2.25712	0.528894	0.2930352
1350	120.528	108.4039	12.1241	0.714012	0.576926	0.48065	0.661232	0.853308	0.657662	0.171717	0.886559	0.685652	0.210337	0.557902	0.75866	0.594658	0.250908	0.715041	0.150826	0.545022	0.675742	0.413781	0.0393316	0.681614	0.331133	0.310361	-0.0810596	-0.0822855	0.207133	0.737628	0.549166	0.177251	0.721758	0.811097	0.00491039	0.93893	-0.16534	0.786472	0.14694	0.0482779	0.0732099	0.115903	0.129678	0.033682	0.0565445	0.181643	0.298985	0.0620767	0.434501	0.658889	1.04313	1.1671	0.303138	0.508901	1.63479	2.69086	0.55869	0.3217823
1360	121.7156	109.6653	12.05026	0.671912	0.603682	0.4916	0.684094	0.864289	0.627868	0.154183	0.899311	0.655382	0.251146	0.574857	0.779238	0.564254	0.271413	0.710253	0.149449	0.556528	0.666119	0.350868	0.0526184	0.656957	0.25557	0.282817	-0.0727144	-0.125514	0.203123	0.739857	0.570296	0.189512	0.777892	0.819166	0.0309427	0.939299	-0.132987	0.79199	0.14875	0.0499489	0.0682615	0.113244	0.156027	0.0305893	0.0552475	0.177477	0.292126	0.0570789	0.44954	0.614353	1.0192	1.40424	0.275304	0.497227	1.59729	2.62914	0.51371	0.3464413
1370	116.9745	104.9242	12.05026	0.661923	0.607298	0.494857	0.666206	0.869199	0.631293	0.172304	0.883043	0.663997	0.239991	0.575178	0.770927	0.57189	0.277621	0.721368	0.148841	0.496549	0.674648	0.365255	0.0502498	0.694097	0.157806	0.277027	-0.0242334	-0.127582	0.200202	0.721647	0.633958	0.268974	0.770136	0.809391	0.0312888	0.940243	-0.13805	0.794224	0.137426	0.0537495	0.0704137	0.103001	0.144471	0.0412495	0.0600303	0.192841	0.272223	0.0620203	0.483745	0.633724	0.927011	1.30024	0.371246	0.540273	1.73557	2.45001	0.558183	0.3464413
1380	114.3665	102.2939	12.07253	0.666066	0.673978	0.501685	0.70163	0.851316	0.633958	0.160943	0.857827	0.619933	0.232902	0.505728	0.736656	0.582658	0.263993	0.732021	0.176953	0.504111	0.670877	0.400655	0.0600236	0.713984	0.161759	0.282644	-0.0335191	-0.0867522	0.196851	0.724352	0.628478	0.286336	0.756581	0.805446	0.0736881	0.940382	-0.146817	0.780537	0.172868	0.0448138	0.0793686	0.106671	0.133973	0.0412304	0.0552088	0.178828	0.302822	0.0570836	0.403324	0.714317	0.960039	1.20576	0.371073	0.496879	1.60945	2.7254	0.513753	0.338809
1390	120.9521	108.8147	12.13745	0.714767	0.669265	0.546211	0.684912	0.859795	0.639764	0.104798	0.851642	0.640921	0.257723	0.511587	0.757744	0.562638	0.269713	0.715868	0.171821	0.49593	0.712457	0.421148	0.0733524	0.731169	0.166052	0.30022	-0.0415889	-0.0831804	0.192336	0.714364	0.645276	0.332697	0.788398	0.785741	0.087219	0.944534	-0.149737	0.782469	0.1708	0.0495203	0.0701699	0.114489	0.137775	0.0380805	0.0519674	0.197609	0.277311	0.0630787	0.445683	0.631529	1.0304	1.23997	0.342725	0.467707	1.77848	2.4958	0.567708	0.3175141
1400	117.4691	105.3615	12.10756	0.71708	0.652774	0.547039	0.637958	0.883564	0.657846	0.118502	0.885455	0.728801	0.291678	0.537238	0.742417	0.599395	0.251241	0.720979	0.177868	0.494503	0.729679	0.474192	0.0856446	0.716167	0.181185	0.29884	-0.0423212	-0.0690316	0.241754	0.725174	0.601454	0.325672	0.781959	0.779328	0.0689355	0.948737	-0.150509	0.783179	0.175147	0.0570636	0.0557022	0.123548	0.14888	0.0278441	0.0560797	0.165417	0.299255	0.0662105	0.513573	0.50132	1.11194	1.33992	0.250597	0.504717	1.48875	2.69329	0.595895	0.3271471
1410	120.1473	108.0918	12.0555	0.738766	0.656316	0.562228	0.650652	0.846095	0.650877	0.134059	0.869061	0.753978	0.291246	0.560962	0.778585	0.546882	0.274534	0.714707	0.174877	0.494052	0.731559	0.478216	0.100544	0.713087	0.252733	0.313883	-0.0131871	-0.0983601	0.254012	0.742735	0.582385	0.358418	0.787715	0.791462	0.042468	0.918998	-0.163187	0.807677	0.178372	0.050758	0.0533704	0.0880282	0.18739	0.0387774	0.0588646	0.158492	0.297323	0.0669961	0.456822	0.480334	0.792253	1.68651	0.348997	0.529782	1.42643	2.6759	0.602965	0.3446298
1420	123.4354	111.3895	12.04581	0.754006	0.672385	0.587121	0.640109	0.822441	0.644608	0.138658	0.863297	0.739514	0.310701	0.533582	0.796651	0.560939	0.303163	0.723952	0.154206	0.486256	0.743388	0.522217	0.106948	0.7107	0.259162	0.332015	-0.0162018	-0.102345	0.245913	0.721592	0.55356	0.333122	0.768019	0.791806	0.0500756	0.916061	-0.177938	0.811674	0.183582	0.0521162	0.060798	0.082715	0.183775	0.039815	0.0524837	0.15423	0.305278	0.0687887	0.469046	0.547182	0.744435	1.65397	0.358335	0.472354	1.38807	2.74751	0.619099	0.3479846
1430	121.9149	109.8533	12.06157	0.750092	0.684479	0.56757	0.657681	0.854173	0.651015	0.147789	0.864182	0.757997	0.318406	0.539864	0.816618	0.546193	0.274228	0.718953	0.158529	0.509434	0.733973	0.52643	0.110913	0.727685	0.250233	0.327708	-0.01078	-0.069124	0.225586	0.704418	0.60922	0.333713	0.795277	0.76673	0.12326	0.917997	-0.177069	0.814558	0.20906	0.0561699	0.0685238	0.0946328	0.185784	0.0450683	0.0580667	0.158012	0.264203	0.0695406	0.505529	0.616714	0.851695	1.67205	0.405614	0.5226	1.42211	2.37782	0.625865	0.3425456
1440	126.9115	114.7795	12.13205	0.756167	0.684486	0.564067	0.644061	0.844868	0.65607	0.110666	0.867622	0.755433	0.353068	0.546179	0.818449	0.526577	0.274505	0.714661	0.147795	0.514022	0.797048	0.524591	0.107945	0.723337	0.274901	0.338076	0.00783446	-0.0630134	0.258375	0.756558	0.592943	0.342119	0.801285	0.762758	0.101128	0.918589	-0.173775	0.817299	0.182025	0.0594038	0.0660337	0.0978379	0.179032	0.0421061	0.0551731	0.175507	0.254602	0.0703041	0.534635	0.594303	0.880541	1.61129	0.378955	0.496558	1.57956	2.29142	0.632737	0.3192312
1450	125.0544	112.9963	12.05813	0.752308	0.67242	0.577222	0.60627	0.853376	0.63821	0.129588	0.83762	0.810917	0.370315	0.557809	0.843457	0.521767	0.292578	0.748967	0.248581	0.508215	0.782236	0.460979	0.102943	0.717443	0.27872	0.361978	-0.0266462	-0.0605625	0.253531	0.741993	0.60463	0.287983	0.780653	0.766082	0.108842	0.917223	-0.152092	0.80632	0.169054	0.0531885	0.0800939	0.0916739	0.220532	0.0394533	0.0516971	0.16445	0.235911	0.0630006	0.478696	0.720845	0.825065	1.98479	0.35508	0.465274	1.48005	2.1232	0.567005	0.3437247
1460	120.5192	108.4465	12.07272	0.759536	0.685454	0.586765	0.599768	0.887881	0.631735	0.135509	0.828225	0.838758	0.340984	0.542278	0.8225	0.510437	0.350945	0.723088	0.240702	0.478609	0.794914	0.461676	0.185465	0.708194	0.284495	0.370398	-0.0345163	-0.0906132	0.22827	0.692499	0.584227	0.280797	0.781497	0.76467	0.0911735	0.922411	-0.107802	0.802409	0.177117	0.0563744	0.0767999	0.0943213	0.2269	0.0372137	0.05319	0.161189	0.233758	0.060253	0.50737	0.691199	0.848892	2.0421	0.334924	0.47871	1.4507	2.10382	0.542277	0.3387474
1470	120.9653	108.8919	12.07339	0.760983	0.705297	0.592425	0.605781	0.874988	0.639526	0.116278	0.83566	0.794828	0.338047	0.468854	0.818342	0.539144	0.36751	0.720572	0.241474	0.498919	0.790272	0.483535	0.198212	0.706704	0.262667	0.395393	-0.0326875	-0.0887749	0.225232	0.708627	0.533972	0.17289	0.773358	0.760475	0.0762565	0.924932	-0.0947326	0.816358	0.105471	0.0519932	0.0819172	0.11433	0.193077	0.0380756	0.0504099	0.184319	0.224229	0.0616484	0.467939	0.737255	1.02897	1.73769	0.34268	0.453689	1.65888	2.01806	0.554835	0.3385178
1480	112.0715	99.93387	12.13766	0.758026	0.678988	0.608716	0.579055	0.88387	0.622927	0.15844	0.82821	0.765372	0.342315	0.578622	0.81811	0.539382	0.345759	0.748494	0.223437	0.494614	0.765917	0.467854	0.204525	0.708629	0.233853	0.394531	-0.0389982	-0.12511	0.244659	0.725782	0.529362	0.149625	0.703217	0.768325	0.0817406	0.913026	-0.0898736	0.835257	0.132647	0.0518019	0.0997821	0.113211	0.175224	0.0439488	0.0600351	0.174721	0.208974	0.072302	0.466217	0.898039	1.0189	1.57701	0.395539	0.540316	1.57249	1.88077	0.650718	0.317446
1490	123.9567	111.8409	12.11582	0.747159	0.66775	0.604513	0.636759	0.871734	0.615336	0.149372	0.843282	0.776168	0.361634	0.518307	0.812355	0.567279	0.318166	0.747703	0.232534	0.506213	0.745991	0.479665	0.147963	0.715198	0.287736	0.399268	0.00287675	-0.140588	0.257887	0.72307	0.566835	0.201914	0.742938	0.778929	0.12184	0.932107	-0.0754322	0.825164	0.196018	0.0538934	0.0827061	0.129714	0.173253	0.0432182	0.0547261	0.172756	0.218245	0.0714889	0.48504	0.744355	1.16742	1.55928	0.388964	0.492535	1.5548	1.9642	0.6434	0.3244563
1500	122.3945	110.2448	12.14968	0.738012	0.657866	0.577551	0.614066	0.863309	0.630389	0.16997	0.859068	0.731041	0.379745	0.521479	0.830021	0.631676	0.351796	0.739275	0.244347	0.48486	0.737339	0.485694	0.160907	0.740733	0.291069	0.406012	0.00886216	-0.0492911	0.269347	0.704767	0.625322	0.156039	0.732935	0.80363	0.107728	0.9316	-0.0865063	0.845136	0.127946	0.0549234	0.0842868	0.132193	0.157781	0.030706	0.0572045	0.202564	0.207486	0.0728552	0.494311	0.758581	1.18973	1.42003	0.276354	0.514841	1.82308	1.86737	0.655697	0.3136532
1510	117.5839	105.563	12.02087	0.717211	0.630164	0.611726	0.62183	0.877964	0.669055	0.162902	0.850482	0.71322	0.373414	0.48845	0.810354	0.616022	0.284128	0.704746	0.274099	0.463186	0.717656	0.497856	0.0553056	0.704805	0.283861	0.399439	0.00749034	-0.0417176	0.294156	0.706704	0.610441	0.143395	0.769404	0.79963	0.106258	0.941325	-0.0700098	0.821068	0.150546	0.0668023	0.0883697	0.10087	0.14785	0.0366127	0.0599755	0.204488	0.218647	0.0763843	0.60122	0.795327	0.907833	1.33065	0.329514	0.539779	1.8404	1.96782	0.687459	0.3567725
1520	124.5538	112.3568	12.19706	0.717761	0.698089	0.614614	0.643093	0.871492	0.666976	0.145784	0.8799	0.728141	0.37555	0.512433	0.801994	0.62784	0.291251	0.737878	0.295129	0.533248	0.715039	0.513422	0.0481871	0.687137	0.282406	0.399364	0.0416591	-0.0305307	0.341382	0.715483	0.597644	0.206446	0.766976	0.824224	0.170805	0.947015	-0.09128	0.826773	0.150195	0.0644671	0.0857652	0.0973442	0.178902	0.0353328	0.0578789	0.19734	0.210605	0.0723651	0.580204	0.771887	0.876098	1.61012	0.317995	0.52091	1.77606	1.89544	0.651286	0.2991384
1530	126.3805	114.2393	12.14122	0.705083	0.670336	0.598385	0.606996	0.87134	0.664777	0.223459	0.895768	0.711193	0.350045	0.573624	0.793971	0.596807	0.324431	0.730577	0.28097	0.461955	0.742699	0.534044	0.0630527	0.688644	0.298934	0.408106	0.0200336	-0.0115096	0.362672	0.692203	0.611272	0.195863	0.764317	0.806745	0.139326	0.938697	-0.0986724	0.829686	0.174995	0.0651507	0.0866747	0.0882194	0.180799	0.0326868	0.0610665	0.199433	0.212838	0.0731325	0.586356	0.780072	0.793974	1.62719	0.294181	0.549598	1.79489	1.91554	0.658192	0.3163203
1540	127.7127	115.5917	12.12099	0.741139	0.668446	0.600914	0.603801	0.864368	0.659809	0.204796	0.895472	0.705564	0.371271	0.514726	0.819042	0.579949	0.251813	0.759061	0.274203	0.403553	0.741769	0.528789	0.0740097	0.720713	0.294994	0.394802	0.0274769	0.00392809	0.366921	0.692062	0.614927	0.228014	0.740981	0.801979	0.146916	0.952045	-0.150223	0.830501	0.171949	0.0659963	0.0775412	0.0923558	0.183145	0.0353801	0.0618591	0.202021	0.2156	0.0661005	0.593967	0.697871	0.831202	1.64831	0.318421	0.556732	1.81819	1.9404	0.594905	0.3227843
1550	126.5701	114.4971	12.07305	0.705944	0.64811	0.599389	0.5999	0.819013	0.669046	0.174159	0.894029	0.738805	0.344383	0.480676	0.808305	0.677006	0.233852	0.724288	0.287351	0.444933	0.757231	0.536849	0.0918187	0.721628	0.30027	0.431001	0.0383714	0.0144669	0.365767	0.748867	0.557361	0.193809	0.735504	0.781724	0.1213	0.92939	-0.140602	0.806521	0.159663	0.0547968	0.0718587	0.0975001	0.18544	0.0356039	0.0573258	0.166187	0.270031	0.0612564	0.493171	0.646729	0.877501	1.66896	0.320435	0.515932	1.49569	2.43028	0.551308	0.3386347
1560	128.5579	116.4648	12.09311	0.662949	0.653284	0.593461	0.60553	0.803228	0.652554	0.173129	0.898492	0.744921	0.347236	0.584614	0.829317	0.672139	0.171256	0.750725	0.29244	0.474814	0.722537	0.522018	0.00584292	0.71719	0.348091	0.398369	0.0553786	0.000636218	0.37083	0.809725	0.590858	0.255674	0.74972	0.80597	0.136151	0.922867	-0.15162	0.806396	0.172919	0.0606029	0.0761414	0.0940956	0.190365	0.037147	0.0588483	0.170601	0.246841	0.065358	0.545426	0.685272	0.84686	1.71328	0.334323	0.529635	1.53541	2.22157	0.588222	0.3319098
1570	125.8919	113.7267	12.16525	0.681564	0.657922	0.588648	0.603791	0.795438	0.652768	0.176289	0.841411	0.717373	0.367966	0.578108	0.833526	0.665614	0.165015	0.740016	0.28678	0.474082	0.724266	0.527987	0.0214797	0.710606	0.386279	0.403339	0.058692	-0.0236333	0.347697	0.777501	0.552108	0.264456	0.766968	0.805156	0.110396	0.939691	-0.119509	0.794223	0.153914	0.064086	0.0805176	0.0995037	0.15413	0.0321429	0.0531519	0.186325	0.261028	0.0691144	0.576774	0.724658	0.895533	1.38717	0.289286	0.478367	1.67693	2.34925	0.62203	0.3088082
1580	128.265	116.0707	12.19431	0.670276	0.65857	0.59935	0.626811	0.814589	0.667933	0.19452	0.869083	0.739793	0.29125	0.579103	0.826417	0.690096	0.152722	0.718596	0.25525	0.464306	0.756576	0.552275	0.0106396	0.708486	0.36918	0.409701	0.0423726	-0.00428012	0.34078	0.783562	0.583987	0.268527	0.771025	0.803607	0.0833959	0.92495	-0.100685	0.826975	0.146432	0.0718149	0.0810125	0.0958174	0.164644	0.0360194	0.059562	0.202692	0.209336	0.079102	0.646334	0.729113	0.862357	1.4818	0.324175	0.536058	1.82423	1.88402	0.711918	0.2999638
1590	130.2385	117.9987	12.2398	0.696761	0.642552	0.588633	0.629391	0.821084	0.66789	0.200225	0.883299	0.745208	0.262368	0.546799	0.823229	0.691105	0.187186	0.73928	0.244137	0.467111	0.758645	0.544933	0.00202102	0.711085	0.375952	0.402328	0.046404	-0.0121799	0.341244	0.793987	0.577375	0.273638	0.762704	0.801746	0.0908532	0.931703	-0.129222	0.822607	0.141364	0.068644	0.0774355	0.0915867	0.170028	0.0337764	0.0571367	0.187436	0.238348	0.0756094	0.617796	0.69692	0.824281	1.53025	0.303987	0.51423	1.68692	2.14513	0.680484	0.2866232
1600	128.113	115.9289	12.18404	0.684653	0.682289	0.602987	0.612941	0.820105	0.670633	0.217265	0.874098	0.74311	0.282177	0.520583	0.804699	0.675104	0.173794	0.689513	0.245776	0.467931	0.752324	0.542148	0.104373	0.718197	0.326856	0.397553	0.0439672	0.0121615	0.345033	0.770498	0.581284	0.322912	0.764728	0.809207	0.0873537	0.930821	-0.102891	0.818936	0.148639	0.0670858	0.0814332	0.085618	0.166168	0.0350573	0.0558397	0.183181	0.251592	0.0740248	0.603772	0.732898	0.770562	1.49551	0.315516	0.502558	1.64863	2.26433	0.666223	0.3030602
1610	124.7335	112.5658	12.16771	0.699953	0.677993	0.58636	0.637916	0.851838	0.669639	0.25787	0.891567	0.721166	0.292006	0.523534	0.799836	0.676456	0.170024	0.692714	0.266871	0.483425	0.750912	0.554952	0.0673212	0.733162	0.268621	0.415356	0.0330472	0.0830696	0.334636	0.760943	0.560399	0.302613	0.734576	0.816661	0.0749101	0.92996	-0.124762	0.819917	0.145112	0.0664223	0.0806278	0.0910799	0.164525	0.0347106	0.0552875	0.181369	0.252685	0.0732927	0.597801	0.72565	0.819719	1.48072	0.312395	0.497587	1.63232	2.27417	0.659634	0.3080487
1620	128.1504	115.9958	12.15461	0.689994	0.69192	0.582522	0.641947	0.873254	0.648179	0.21944	0.880163	0.726198	0.308178	0.50962	0.781663	0.651624	0.149627	0.668221	0.233107	0.458523	0.754534	0.545566	0.0428122	0.713641	0.277936	0.405649	0.0195578	0.0630677	0.298022	0.732691	0.597037	0.271621	0.751831	0.822674	0.087443	0.941547	-0.156441	0.820431	0.145624	0.0655531	0.0712414	0.0898879	0.211284	0.0340413	0.0529076	0.178996	0.22606	0.0700291	0.589978	0.641173	0.808991	1.90155	0.306372	0.476168	1.61096	2.03454	0.630262	0.3121124
1630	127.3198	115.3435	11.97631	0.679204	0.680992	0.603302	0.652073	0.870064	0.675188	0.183487	0.887476	0.743265	0.276316	0.521101	0.789799	0.63644	0.197948	0.685775	0.239949	0.441392	0.772192	0.540794	0.0234417	0.733717	0.289492	0.383908	0.010951	0.0808529	0.293685	0.722112	0.600478	0.333612	0.742912	0.792405	0.14347	0.941475	-0.155659	0.825499	0.16615	0.0566277	0.0743095	0.10384	0.203849	0.0336992	0.0548164	0.177197	0.223788	0.0718737	0.509649	0.668786	0.934558	1.83464	0.303292	0.493347	1.59477	2.01409	0.646863	0.3730301
1640	128.8124	116.8224	11.98993	0.671915	0.684497	0.621788	0.655714	0.88481	0.668637	0.192944	0.893418	0.723115	0.268293	0.503985	0.79339	0.623694	0.223618	0.692976	0.224329	0.432522	0.773309	0.533804	0.0407985	0.710388	0.269583	0.379148	0.00121829	0.0952438	0.320216	0.762848	0.606332	0.324966	0.763531	0.809137	0.134763	0.951916	-0.146212	0.81133	0.171769	0.060947	0.0837372	0.106075	0.173527	0.0344246	0.0582507	0.181012	0.228605	0.073421	0.548523	0.753634	0.954677	1.56175	0.309822	0.524256	1.6291	2.05745	0.660789	0.3679831
1650	126.902	114.9391	11.96288	0.667956	0.672586	0.629608	0.645765	0.890759	0.649185	0.172417	0.893811	0.769784	0.260824	0.501255	0.80985	0.614844	0.231756	0.686831	0.230654	0.443592	0.766839	0.533459	0.0514758	0.709667	0.250837	0.386209	-0.00357839	0.121772	0.330837	0.751164	0.598792	0.387897	0.793035	0.808286	0.135815	0.952982	-0.155348	0.799512	0.184307	0.0589482	0.0807644	0.0953815	0.167836	0.0321649	0.0563403	0.175075	0.259485	0.0740043	0.530534	0.726879	0.858433	1.51053	0.289484	0.507063	1.57568	2.33536	0.666039	0.3780754
1660	124.7877	112.8248	11.96288	0.676437	0.683578	0.624237	0.655273	0.877949	0.648559	0.151904	0.885786	0.796133	0.263859	0.46211	0.767659	0.604583	0.215506	0.674613	0.25236	0.431558	0.752513	0.542334	0.0102004	0.694208	0.270221	0.396558	0.00229912	0.113292	0.329007	0.740695	0.608097	0.362905	0.787984	0.812843	0.137995	0.952321	-0.164013	0.813705	0.173105	0.0567874	0.0671885	0.0927771	0.169468	0.044736	0.056888	0.176777	0.262007	0.0733703	0.511087	0.604696	0.834994	1.52521	0.402624	0.511992	1.59099	2.35807	0.660333	0.3780754
1670	123.4474	111.3046	12.14276	0.683785	0.706812	0.610105	0.666684	0.87942	0.651716	0.170774	0.892749	0.772732	0.258044	0.490167	0.763724	0.579607	0.216455	0.674816	0.271204	0.396179	0.759013	0.522772	-0.0233192	0.695735	0.289218	0.379403	-0.00401696	0.102283	0.326957	0.745481	0.587079	0.37274	0.780386	0.807484	0.10383	0.939877	-0.153462	0.81034	0.184263	0.0630823	0.0762997	0.0943908	0.143955	0.0428041	0.0578774	0.179852	0.267092	0.0746464	0.56774	0.686697	0.849517	1.2956	0.385237	0.520897	1.61867	2.40383	0.671818	0.3158322
1680	124.7358	112.6239	12.1119	0.713192	0.694954	0.62231	0.65432	0.869734	0.649747	0.175688	0.886348	0.752866	0.284229	0.480865	0.77544	0.633669	0.259598	0.692431	0.286325	0.401001	0.719227	0.519933	0.00248592	0.682865	0.346581	0.385945	-0.00422934	0.0948493	0.340901	0.745022	0.565419	0.383446	0.793591	0.81131	0.111439	0.951459	-0.135886	0.804403	0.180359	0.0504358	0.0823294	0.0952944	0.151323	0.0374146	0.0584315	0.181574	0.269649	0.073549	0.453922	0.740965	0.85765	1.3619	0.336731	0.525884	1.63416	2.42684	0.661941	0.3257308
1690	120.9341	108.6668	12.26725	0.716715	0.684786	0.576936	0.687829	0.85405	0.690265	0.20631	0.880704	0.655268	0.367547	0.537717	0.800122	0.613668	0.252704	0.693514	0.282489	0.401465	0.713769	0.515263	-0.0201797	0.714205	0.314025	0.398656	0.00255712	0.0310762	0.345246	0.75536	0.558622	0.365255	0.797861	0.78552	0.115019	0.937503	-0.0981186	0.788477	0.14426	0.0525307	0.0863635	0.0964815	0.157307	0.046834	0.0607581	0.191019	0.24715	0.0615557	0.472776	0.777272	0.868334	1.41576	0.421506	0.546823	1.71917	2.22435	0.554002	0.2788631
1700	128.1023	115.9629	12.13944	0.768859	0.688298	0.584926	0.641453	0.861201	0.619094	0.203547	0.878553	0.651622	0.381311	0.541974	0.810303	0.641753	0.258888	0.740973	0.290542	0.481691	0.759978	0.494253	-0.0342335	0.707245	0.330406	0.393041	-0.0116809	0.0106095	0.356275	0.742179	0.547967	0.368964	0.789539	0.778337	0.106162	0.947818	-0.135988	0.772397	0.170957	0.0459048	0.0679439	0.0928606	0.137465	0.0409266	0.0530945	0.166925	0.330244	0.0646352	0.413143	0.611495	0.835746	1.23719	0.36834	0.47785	1.50232	2.9722	0.581716	0.3168809
1710	125.6832	113.5616	12.12163	0.768563	0.636476	0.580254	0.651647	0.850851	0.628914	0.217271	0.877818	0.656167	0.363207	0.510927	0.804608	0.642438	0.256111	0.749844	0.284321	0.49524	0.747299	0.488212	0.0171206	0.697745	0.318807	0.401389	-0.016733	0.0168135	0.37814	0.746861	0.531667	0.413383	0.768423	0.798269	0.0862125	0.950208	-0.108481	0.783771	0.142117	0.0520293	0.0684485	0.0821158	0.180322	0.0388211	0.0503629	0.158337	0.313254	0.0563097	0.468264	0.616036	0.739042	1.6229	0.34939	0.453266	1.42503	2.81929	0.506787	0.3225777
1720	130.4873	118.2978	12.18947	0.731034	0.645213	0.601107	0.660394	0.865867	0.652814	0.210732	0.903301	0.666864	0.317857	0.50162	0.822307	0.622308	0.253135	0.740918	0.297042	0.418486	0.755571	0.48609	0.0422986	0.701327	0.329021	0.381365	-0.01102	-0.021276	0.364625	0.722297	0.574924	0.331011	0.737065	0.792272	0.126998	0.935139	-0.0841578	0.808604	0.164499	0.0566553	0.0796997	0.0781644	0.196354	0.0337091	0.0552119	0.172415	0.26771	0.0600806	0.509898	0.717297	0.70348	1.76719	0.303382	0.496907	1.55174	2.40939	0.540725	0.3014176
1730	125.6609	113.5544	12.10652	0.703746	0.629738	0.587429	0.661131	0.851004	0.654995	0.213468	0.887575	0.680149	0.349287	0.524772	0.818341	0.60836	0.289876	0.722421	0.163724	0.487426	0.761195	0.593328	0.043883	0.722539	0.207132	0.357725	0.00183397	0.0126052	0.353972	0.708845	0.567065	0.394043	0.731115	0.789436	0.137378	0.946046	-0.142335	0.790344	0.184575	0.0576752	0.0678448	0.0807569	0.211362	0.033806	0.0546422	0.178133	0.253706	0.0620732	0.519077	0.610604	0.726812	1.90226	0.304254	0.49178	1.6032	2.28335	0.558659	0.3274872
